CCOMP96,CCOMP04,REG96A04,codcomp,personas
802101028,802101028,0,802101028,3
802101029,802101029,0,802101029,28
802101040,802101040,0,802101040,36
802101041,802101041,0,802101041,19
802101042,802101042,0,802101042,5
802101043,802101043,0,802101043,48
802201008,802201008,0,802201008,8
802201009,802201009,0,802201009,4
802201017,802201017,0,802201017,10
802201018,802201018,0,802201018,7
802201019,802201019,0,802201019,11
802201020,802201020,0,802201020,3
802201021,802201021,0,802201021,23
802201030,802201030,0,802201030,0
802201032,802201032,0,802201032,11
802201033,802201033,0,802201033,14
802201034,802201034,0,802201034,7
802201035,802201035,0,802201035,22
802201036,802201036,0,802201036,6
802201037,802201037,0,802201037,11
802201038,802201038,0,802201038,11
802201039,802201039,0,802201039,17
802201044,802201044,0,802201044,31
802201045,802201045,0,802201045,13
802201047,802201047,0,802201047,10
811001003,811001003,0,811001003,6
811001004,811001004,0,811001004,3
811001005,811001005,0,811001005,9
811001006,811001006,0,811001006,6
811001007,811001007,0,811001007,11
811001008,811001008,0,811001008,10
811001013,811001013,0,811001013,1
811001014,811001014,0,811001014,1
811001015,811001015,0,811001015,0
811001016,811001016,0,811001016,3
811001017,811001017,0,811001017,6
811001018,811001018,0,811001018,9
811001019,811001019,0,811001019,4
811001021,811001021,0,811001021,5
811001023,811001023,0,811001023,1
811001024,811001024,0,811001024,4
811001025,811001025,0,811001025,0
811001026,811001026,0,811001026,0
811001027,811001027,0,811001027,4
811001028,811001028,0,811001028,35
811001029,811001029,0,811001029,33
811001030,811001030,0,811001030,26
805001003,805001003,0,805001003,18
805001004,805001004,0,805001004,14
805001005,805001005,0,805001005,34
805001006,805001006,0,805001006,24
805001007,805001007,0,805001007,30
805001008,805001008,0,805001008,3
805001009,805001009,0,805001009,20
805001010,805001010,0,805001010,33
805001011,805001011,0,805001011,44
805001013,805001013,0,805001013,7
805001015,805001015,0,805001015,15
805001112,805001112,0,805001112,39
805001212,805001212,0,805001212,28
805305001,805305001,0,805305001,15
805305002,805305002,0,805305002,44
805305003,805305003,0,805305003,23
805305004,805305004,0,805305004,33
805305005,805305005,0,805305005,0
805305006,805305006,0,805305006,39
805305007,805305007,0,805305007,14
805305008,805305008,0,805305008,23
805305009,805305009,0,805305009,24
805008001,805008001,0,805008001,6
805008002,805008002,0,805008002,14
805008003,805008003,0,805008003,13
805008004,805008004,0,805008004,12
805008006,805008006,0,805008006,17
805008007,805008007,0,805008007,20
805008008,805008008,0,805008008,17
805008009,805008009,0,805008009,15
805008010,805008010,0,805008010,12
805008011,805008011,0,805008011,10
805008013,805008013,0,805008013,13
805008014,805008014,0,805008014,10
805008015,805008015,0,805008015,17
805008016,805008016,0,805008016,32
805008017,805008017,0,805008017,27
805008018,805008018,0,805008018,34
805008019,805008019,0,805008019,71
805105001,805105001,0,805105001,27
805105002,805105002,0,805105002,28
805105003,805105003,0,805105003,24
805105005,805105005,0,805105005,33
805105006,805105006,0,805105006,42
805105007,805105007,0,805105007,26
805105008,805105008,0,805105008,16
805105009,805105009,0,805105009,13
805105010,805105010,0,805105010,25
802010001,802010001,0,802010001,22
802010002,802010002,0,802010002,23
802010003,802010003,0,802010003,4
802010004,802010004,0,802010004,19
802010005,802010005,0,802010005,12
802010006,802010006,0,802010006,7
802010007,802010007,0,802010007,14
802010009,802010009,0,802010009,57
802010010,802010010,0,802010010,34
802010011,802010011,0,802010011,12
802010012,802010012,0,802010012,30
802010013,802010013,0,802010013,25
802010014,802010014,0,802010014,6
804002001,804002001,0,804002001,13
804002002,804002002,0,804002002,8
804002003,804002003,0,804002003,13
804002004,804002004,0,804002004,10
804002005,804002005,0,804002005,16
804002007,804002007,0,804002007,1
804002008,804002008,0,804002008,1
801132001,801132001,0,801132001,222
801132004,801132004,0,801132004,338
801232003,801232003,0,801232003,96
801232006,801232006,0,801232006,78
802011305,802011808,0,802011305,150
802012003,802012003,0,802012003,81
802012004,802012004,0,802012004,83
802012005,802012005,0,802012005,67
802013001,802013001,0,802013001,32
802013002,802013002,0,802013002,13
802013003,802013003,0,802013003,69
802014001,802014001,0,802014001,25
802014002,802014002,0,802014002,27
802015001,802015001,0,802015001,371
802015002,802015002,0,802015002,118
802016001,802016001,0,802016001,124
802016002,802016002,0,802016002,46
802016003,802016003,0,802016003,117
802017003,802017003,0,802017003,522
803003001,803003001,0,803003001,48
803003002,803003002,0,803003002,23
803003003,803003003,0,803003003,22
803003004,803003004,0,803003004,38
803004002,803004002,0,803004002,63
803004003,803004003,0,803004003,47
803004004,803004004,0,803004004,113
803005002,803005002,0,803005002,56
803005003,803005003,0,803005003,59
803005004,803005004,0,803005004,57
803006003,803006003,0,803006003,33
803006002,803006805,0,803006002,47
803007004,803007004,0,803007004,28
803007005,803007005,0,803007005,65
803007006,803007006,0,803007006,73
804004002,804004002,0,804004002,22
804004003,804004003,0,804004003,45
804004004,804004004,0,804004004,15
804004005,804004005,0,804004005,13
804005001,804005001,0,804005001,12
804005002,804005002,0,804005002,13
804005003,804005003,0,804005003,13
804006002,804006002,0,804006002,38
804006003,804006003,0,804006003,19
804006004,804006004,0,804006004,18
804008002,804008002,0,804008002,9
804008003,804008003,0,804008003,134
804008004,804008004,0,804008004,55
804008005,804008005,0,804008005,150
804207001,804207001,0,804207001,22
804207002,804207002,0,804207002,4
804207003,804207003,0,804207003,40
805002002,805002002,0,805002002,71
805002003,805002003,0,805002003,43
805004001,805004001,0,805004001,47
805004002,805004002,0,805004002,245
805004004,805004004,0,805004004,29
805006001,805006001,0,805006001,131
805006004,805006004,0,805006004,73
805006005,805006005,0,805006005,154
805007002,805007002,0,805007002,180
805007003,805007003,0,805007003,51
805203001,805203001,0,805203001,60
805203002,805203002,0,805203002,153
805203003,805203003,0,805203003,76
805203005,805203005,0,805203005,341
805205003,805205003,0,805205003,140
805205004,805205004,0,805205004,197
805205005,805205005,0,805205005,33
806003003,806003003,0,806003003,122
806003004,806003004,0,806003004,33
806004002,806004002,0,806004002,37
806004003,806004003,0,806004003,46
806004004,806004004,0,806004004,30
806005001,806005001,0,806005001,43
806006002,806006002,0,806006002,40
806006003,806006003,0,806006003,33
807002001,807002001,0,807002001,52
807002002,807002002,0,807002002,34
807002003,807002003,0,807002003,60
807003001,807003001,0,807003001,37
807003002,807003002,0,807003002,34
807003003,807003003,0,807003003,29
807204003,807204003,0,807204003,24
808002001,808002001,0,808002001,16
808002002,808002002,0,808002002,14
808002003,808002003,0,808002003,15
808003001,808003001,0,808003001,1
808003002,808003002,0,808003002,33
808003003,808003003,0,808003003,13
808004002,808004002,0,808004002,56
808004003,808004003,0,808004003,31
808005001,808005001,0,808005001,9
808005002,808005002,0,808005002,64
808005003,808005003,0,808005003,51
808006001,808006001,0,808006001,17
808006002,808006002,0,808006002,32
808006003,808006003,0,808006003,49
808006004,808006004,0,808006004,26
808006005,808006005,0,808006005,36
808007002,808007002,0,808007002,55
808007003,808007003,0,808007003,37
808007004,808007004,0,808007004,9
808008002,808008002,0,808008002,6
808008003,808008003,0,808008003,46
808008004,808008004,0,808008004,10
808008005,808008005,0,808008005,14
808009001,808009001,0,808009001,43
808009002,808009002,0,808009002,23
808009003,808009003,0,808009003,21
809003002,809003002,0,809003002,34
809003003,809003003,0,809003003,18
809003104,809003104,0,809003104,17
809004001,809004001,0,809004001,25
809004002,809004002,0,809004002,5
809005001,809005001,0,809005001,33
809005002,809005002,0,809005002,48
809006001,809006001,0,809006001,51
809006002,809006002,0,809006002,28
809006003,809006003,0,809006003,26
809007001,809007001,0,809007001,32
809007002,809007002,0,809007002,72
809007003,809007003,0,809007003,26
809202002,809202002,0,809202002,6
809202003,809202003,0,809202003,38
809202004,809202004,0,809202004,18
810007002,810007002,0,810007002,43
810007003,810007003,0,810007003,35
810008001,810008001,0,810008001,78
810009001,810009001,0,810009001,97
810009002,810009002,0,810009002,258
811003002,811003002,0,811003002,83
811003003,811003003,0,811003003,29
811003004,811003004,0,811003004,70
811003005,811003005,0,811003005,37
811004003,811004003,0,811004003,46
811004004,811004004,0,811004004,10
811004005,811004005,0,811004005,60
811004006,811004006,0,811004006,111
811005002,811005002,0,811005002,32
811005003,811005003,0,811005003,40
811005004,811005800,0,811005004,241
812005003,812005003,0,812005003,246
812005004,812005004,0,812005004,130
812005006,812005006,0,812005006,202
812005007,812005007,0,812005007,87
812006003,812006003,0,812006003,37
812006004,812006004,0,812006004,15
812006005,812006005,0,812006005,146
813206001,813206001,0,813206001,202
813206002,813206002,0,813206002,176
813206003,813206003,0,813206003,110
812007004,812007004,0,812007004,26
812007006,812007006,0,812007006,14
812007007,812007007,0,812007007,27
813003001,813003001,0,813003001,2
813003002,813003002,0,813003002,12
813003004,813003004,0,813003004,0
813003006,813003006,0,813003006,23
813003007,813003007,0,813003007,20
813003008,813003008,0,813003008,6
813003009,813003009,0,813003009,16
813003011,813003011,0,813003011,24
813003012,813003012,0,813003012,19
813003013,813003013,0,813003013,42
813003003,813003800,0,813003003,0
813106001,813106001,0,813106001,19
813106002,813106002,0,813106002,24
813106003,813106003,0,813106003,52
813106006,813106006,0,813106006,29
813106007,813106007,0,813106007,25
813106008,813106008,0,813106008,32
813106009,813106009,0,813106009,31
813106010,813106010,0,813106010,8
813106011,813106011,0,813106011,17
807006001,807006001,0,807006001,17
807006003,807006003,0,807006003,3
807006004,807006004,0,807006004,38
807006005,807006005,0,807006005,13
807006006,807006006,0,807006006,18
807006007,807006007,0,807006007,0
803001001,803001001,0,803001001,4
803001004,803001004,0,803001004,5
803001005,803001005,0,803001005,0
803001007,803001007,0,803001007,0
803001008,803001008,0,803001008,14
803001009,803001009,0,803001009,14
803001010,803001010,0,803001010,8
803001011,803001011,0,803001011,1
803001013,803001013,0,803001013,3
803001014,803001014,0,803001014,9
803001017,803001017,0,803001017,0
803001018,803001018,0,803001018,7
803001023,803001023,0,803001023,0
803001025,803001025,0,803001025,12
803001026,803001026,0,803001026,5
808001001,808001001,0,808001001,32
808001002,808001002,0,808001002,17
808001003,808001003,0,808001003,4
808001004,808001004,0,808001004,25
808001005,808001005,0,808001005,15
811002002,811002002,0,811002002,1
811002003,811002003,0,811002003,4
811002004,811002004,0,811002004,0
811002005,811002005,0,811002005,5
811002006,811002006,0,811002006,17
811002007,811002007,0,811002007,13
811002008,811002008,0,811002008,7
811002011,811002011,0,811002011,2
811002012,811002012,0,811002012,12
811002014,811002014,0,811002014,6
811002015,811002015,0,811002015,0
811002016,811002016,0,811002016,20
811002017,811002017,0,811002017,3
811002018,811002018,0,811002018,5
811002019,811002019,0,811002019,25
806001001,806001001,0,806001001,39
806001002,806001002,0,806001002,22
1901001001,1901001001,0,1901001001,33
1901001002,1901001002,0,1901001002,56
1901001003,1901001003,0,1901001003,65
1901001005,1901001005,0,1901001005,62
1901001006,1901001006,0,1901001006,67
1901001007,1901001007,0,1901001007,55
1901001008,1901001008,0,1901001008,59
1901001009,1901001009,0,1901001009,57
1901001010,1901001010,0,1901001010,18
1901001012,1901001012,0,1901001012,66
1901001013,1901001013,0,1901001013,65
1901001014,1901001014,0,1901001014,52
1901001015,1901001015,0,1901001015,63
1901002001,1901002001,0,1901002001,50
1901002002,1901002002,0,1901002002,48
1901002003,1901002003,0,1901002003,58
1901002004,1901002004,0,1901002004,56
1901002005,1901002005,0,1901002005,61
1901002006,1901002006,0,1901002006,63
1901002007,1901002007,0,1901002007,65
1901002008,1901002008,0,1901002008,59
1901002009,1901002009,0,1901002009,46
1901002010,1901002010,0,1901002010,58
1901002011,1901002011,0,1901002011,30
1901002012,1901002012,0,1901002012,35
1901002013,1901002013,0,1901002013,74
1901002014,1901002014,0,1901002014,62
1901002015,1901002015,0,1901002015,50
1901003001,1901003001,0,1901003001,70
1901003002,1901003002,0,1901003002,48
1901003003,1901003003,0,1901003003,51
1901003004,1901003004,0,1901003004,73
1901003005,1901003005,0,1901003005,68
1901003006,1901003006,0,1901003006,74
1901003007,1901003007,0,1901003007,54
1901003008,1901003008,0,1901003008,72
1901003009,1901003009,0,1901003009,62
1901003010,1901003010,0,1901003010,45
1901003011,1901003011,0,1901003011,42
1901003012,1901003012,0,1901003012,54
1901003013,1901003013,0,1901003013,83
1901003014,1901003014,0,1901003014,41
1901003015,1901003015,0,1901003015,70
1901003016,1901003016,0,1901003016,116
1901003017,1901003017,0,1901003017,53
1901003018,1901003018,0,1901003018,55
1901003019,1901003019,0,1901003019,79
1901003020,1901003020,0,1901003020,8
1901005001,1901005001,0,1901005001,58
1901005002,1901005002,0,1901005002,44
1901005003,1901005003,0,1901005003,79
1901005004,1901005004,0,1901005004,69
1901005005,1901005005,0,1901005005,38
1901005006,1901005006,0,1901005006,53
1901005007,1901005007,0,1901005007,44
1901005008,1901005008,0,1901005008,47
1901005009,1901005009,0,1901005009,46
1901005010,1901005010,0,1901005010,46
1901005011,1901005011,0,1901005011,69
1901005012,1901005012,0,1901005012,81
1901005013,1901005013,0,1901005013,81
1901005014,1901005014,0,1901005014,53
1901005015,1901005015,0,1901005015,37
1901006001,1901006001,0,1901006001,73
1901006002,1901006002,0,1901006002,46
1901006003,1901006003,0,1901006003,54
1901006004,1901006004,0,1901006004,54
1901006005,1901006005,0,1901006005,32
1901006006,1901006006,0,1901006006,39
1901006007,1901006007,0,1901006007,19
1901006008,1901006008,0,1901006008,61
1901006009,1901006009,0,1901006009,37
1901006010,1901006010,0,1901006010,50
1901006011,1901006011,0,1901006011,83
1901006012,1901006012,0,1901006012,36
1901006013,1901006013,0,1901006013,58
1901006014,1901006014,0,1901006014,38
1901006015,1901006015,0,1901006015,52
1901006016,1901006016,0,1901006016,31
1901006017,1901006017,0,1901006017,60
1901006018,1901006018,0,1901006018,83
