cod;depto_origen;depto_destino;personas_mig;personas_mig_18_25;personas_mig_26_35;personas_mig_100k;pob_origen;pob_destino;dist;dist_km;pbi_origen;pbi_porcen_ori;pbi_destino;pbi_porcen_des;pbi_origen_millardos;pbi_destino_millardos;largo_limite;dummy_limit;empresas_origen;empresas_destino;menores_25_origen;menores_25_destino;pob_destino_k;pob_origen_k;nom_depto_orig;nom_depto_des;edad_prom_ori;porc_ocupados_ori;edad_prom_des;porc_ocupados_des;tasa_desemp_mujeres_2011_ori;tasa_desemp_varones_2011_ori;tasa_desemp_total_2011_ori;tasa_desemp_mujeres_2011_des;tasa_desemp_varones_2011_des;tasa_desemp_total_2011_des;log_pbi_destino;log_dist_km;log_pbi_origen_millardos;log_pbi_destino_millardos;log_pob_destino_k;log_pob_origen_k;log_edad_prom_des;log_porc_ocupados_des
1119;11;19;25;6;8;25;113107;48134;454655;455;26828524;2,9;11720592;1,3;26,829;11,721;;False;144;38;46112;18500;48,134;113,107;PAYSANDU;TREINTA Y TRES;34,56219332136826;67,06215335353652;35,69273278763452;66,06116652354845;7,4;4,9;5,9;12,0;5,4;8,0;16,276857852782847;6,12029741895095;3,289483392032154;2,4613821047410434;3,8739887881102124;4,728334273337693;3,574947104692176;4,190581078352729
1219;12;19;9;2;2;7;54765;48134;443288;443;24297744;2,6;11720592;1,3;24,298;11,721;;False;67;38;22474;18500;48,134;54,765;RIO NEGRO;TREINTA Y TRES;34,17324933808089;67,71526102054028;35,69273278763452;66,06116652354845;8,2;5,6;6,7;12,0;5,4;8,0;16,276857852782847;6,093569770045136;3,1903940424325503;2,4613821047410434;3,8739887881102124;4,00305130377571;3,574947104692176;4,190581078352729
1319;13;19;57;8;9;52;103473;48134;324423;324;20212707;2,2;11720592;1,3;20,213;11,721;;False;62;38;42934;18500;48,134;103,473;RIVERA;TREINTA Y TRES;33,98187933083993;65,9688442829875;35,69273278763452;66,06116652354845;6,9;5,2;5,9;12,0;5,4;8,0;16,276857852782847;5,780743515792329;3,006325961764861;2,4613821047410434;3,8739887881102124;4,639310709107822;3,574947104692176;4,190581078352729
1419;14;19;162;22;38;109;68088;48134;149507;150;17547856;1,9;11720592;1,3;17,548;11,721;71205,0;True;54;38;24443;18500;48,134;68,088;ROCHA;TREINTA Y TRES;36,931441663729295;67,36970952403371;35,69273278763452;66,06116652354845;6,1;2,8;4,2;12,0;5,4;8,0;16,276857852782847;5,0106352940962555;2,8649399833039673;2,4613821047410434;3,8739887881102124;4,22080098617466;3,574947104692176;4,190581078352729
1519;15;19;8;0;4;8;124861;48134;486999;487;25542275;2,8;11720592;1,3;25,542;11,721;;False;97;38;53810;18500;48,134;124,861;SALTO;TREINTA Y TRES;33,297819174922516;66,35408370372274;35,69273278763452;66,06116652354845;9,2;5,0;6,8;12,0;5,4;8,0;16,276857852782847;6,18826412308259;3,2403241560740703;2,4613821047410434;3,8739887881102124;4,827201118571573;3,574947104692176;4,190581078352729
1619;16;19;23;3;11;18;108304;48134;317293;317;26930981;2,9;11720592;1,3;26,931;11,721;;False;154;38;40551;18500;48,134;108,304;SAN JOSE;TREINTA Y TRES;35,62451986999557;70,87153001936734;35,69273278763452;66,06116652354845;8,7;4,7;6,4;12,0;5,4;8,0;16,276857852782847;5,75890177387728;3,293278039442661;2,4613821047410434;3,8739887881102124;4,6849420877662515;3,574947104692176;4,190581078352729
1719;17;19;16;3;4;11;82594;48134;408958;409;22993631;2,5;11720592;1,3;22,994;11,721;;False;85;38;31637;18500;48,134;82,594;SORIANO;TREINTA Y TRES;35,76436545027484;70,56486944330861;35,69273278763452;66,06116652354845;8,3;3,0;5,2;12,0;5,4;8,0;16,276857852782847;6,013715156042802;3,1352333123315486;2,4613821047410434;3,8739887881102124;4,413937038663394;3,574947104692176;4,190581078352729
1819;18;19;32;8;4;22;90051;48134;300363;300;18093592;2,0;11720592;1,3;18,094;11,721;;False;61;38;35648;18500;48,134;90,051;TACUAREMBO;TREINTA Y TRES;35,0003442493698;65,68821966341896;35,69273278763452;66,06116652354845;9,0;5,2;6,8;12,0;5,4;8,0;16,276857852782847;5,703782474656201;2,89558039160355;2,4613821047410434;3,8739887881102124;4,500376176502005;3,574947104692176;4,190581078352729
219;2;19;5;2;2;5;73377;48134;481308;481;14214980;1,5;11720592;1,3;14,215;11,721;;False;55;38;30880;18500;48,134;73,377;ARTIGAS;TREINTA Y TRES;33,966910612317214;63,54048882317126;35,69273278763452;66,06116652354845;11,5;5,4;8,1;12,0;5,4;8,0;16,276857852782847;6,175867270105761;2,654297745102963;2,4613821047410434;3,8739887881102124;4,295610535016993;3,574947104692176;4,190581078352729
301;3;1;11162;2750;2856;0;520173;1318755;22524;23;86306492;9,3;465848031;50,3;86,306;465,848;60107,0;True;563;3124;197993;456072;1318,755;520,173;CANELONES;MONTEVIDEO;35,40663971409512;71,04518002114733;37,481047654795624;70,39570159219609;8,1;4,3;6,0;7,4;5,1;6,2;19,959370025169367;3,1354942159291497;4,457899120585731;6,143859400659784;7,184443388686383;6,254161448553351;3,623835409348708;4,254132204370913
401;4;1;1805;1138;196;1761;84698;1318755;393680;394;17048887;1,8;465848031;50,3;17,049;465,848;;False;88;3124;33360;456072;1318,755;84,698;CERRO LARGO;MONTEVIDEO;35,614748872464524;65,58203917553142;37,481047654795624;70,39570159219609;3,8;1,7;2,6;7,4;5,1;6,2;19,959370025169367;5,976350909297934;2,836091550983094;6,143859400659784;7,184443388686383;4,439091988628338;3,623835409348708;4,254132204370913
501;5;1;2690;1835;291;2622;123203;1318755;172800;173;43788749;4,7;465848031;50,3;43,789;465,848;;False;60;3124;43030;456072;1318,755;123,203;COLONIA;MONTEVIDEO;37,63241966510556;76,05841493228472;37,481047654795624;70,39570159219609;4,1;2,5;3,2;7,4;5,1;6,2;19,959370025169367;5,153291594497779;3,7793826442885683;6,143859400659784;7,184443388686383;4,813833401452298;3,623835409348708;4,254132204370913
601;6;1;1610;976;186;1542;57084;1318755;198867;199;13023942;1,4;465848031;50,3;13,024;465,848;;False;40;3124;22663;456072;1318,755;57,084;DURAZNO;MONTEVIDEO;35,09302081143578;67,28410796725862;37,481047654795624;70,39570159219609;13,1;5,8;8,9;7,4;5,1;6,2;19,959370025169367;5,293304824724492;2,5667938092601843;6,143859400659784;7,184443388686383;4,044523867238145;3,623835409348708;4,254132204370913
701;7;1;735;493;64;708;25050;1318755;182359;182;7284124;0,8;465848031;50,3;7,284;465,848;;False;28;3124;9048;456072;1318,755;25,05;FLORES;MONTEVIDEO;37,06007984031936;75,4187792824594;37,481047654795624;70,39570159219609;6,6;4,4;5,4;7,4;5,1;6,2;19,959370025169367;5,204006687076795;1,9856801618653614;6,143859400659784;7,184443388686383;3,2208738275308737;3,623835409348708;4,254132204370913
801;8;1;1420;894;196;346;67047;1318755;102028;102;17767290;1,9;465848031;50,3;17,767;465,848;;False;101;3124;24814;456072;1318,755;67,047;FLORIDA;MONTEVIDEO;36,72022611004221;71,73437762775389;37,481047654795624;70,39570159219609;7,4;3,0;4,9;7,4;5,1;6,2;19,959370025169367;4,624972813284271;2,877342804053769;6,143859400659784;7,184443388686383;4,2053938659973955;3,623835409348708;4,254132204370913
901;9;1;1264;836;132;1171;58815;1318755;134438;134;15594153;1,7;465848031;50,3;15,594;465,848;;False;54;3124;20753;456072;1318,755;58,815;LAVALLEJA;MONTEVIDEO;37,93515259712658;72,52336448598132;37,481047654795624;70,39570159219609;9,2;2,7;5,5;7,4;5,1;6,2;19,959370025169367;4,897839799950911;2,746886224887408;6,143859400659784;7,184443388686383;4,0743969244124045;3,623835409348708;4,254132204370913
1001;10;1;2333;1247;344;1918;164298;1318755;124244;124;51311595;5,5;465848031;50,3;51,312;465,848;;False;188;3124;62922;456072;1318,755;164,298;MALDONADO;MONTEVIDEO;35,05074924831708;73,44975086524454;37,481047654795624;70,39570159219609;7,7;3,7;5,5;7,4;5,1;6,2;19,959370025169367;4,820281565605037;3,937924642950799;6,143859400659784;7,184443388686383;5,101681852114599;3,623835409348708;4,254132204370913
1101;11;1;2096;1276;280;2057;113107;1318755;368039;368;26828524;2,9;465848031;50,3;26,829;465,848;;False;144;3124;46112;456072;1318,755;113,107;PAYSANDU;MONTEVIDEO;34,56219332136826;67,06215335353652;37,481047654795624;70,39570159219609;7,4;4,9;5,9;7,4;5,1;6,2;19,959370025169367;5,908082938168931;3,289483392032154;6,143859400659784;7,184443388686383;4,728334273337693;3,623835409348708;4,254132204370913
1201;12;1;1219;747;151;1199;54765;1318755;314803;315;24297744;2,6;465848031;50,3;24,298;465,848;;False;67;3124;22474;456072;1318,755;54,765;RIO NEGRO;MONTEVIDEO;34,17324933808089;67,71526102054028;37,481047654795624;70,39570159219609;8,2;5,6;6,7;7,4;5,1;6,2;19,959370025169367;5,752572638825633;3,1903940424325503;6,143859400659784;7,184443388686383;4,00305130377571;3,623835409348708;4,254132204370913
1301;13;1;2390;1323;323;2296;103473;1318755;496028;496;20212707;2,2;465848031;50,3;20,213;465,848;;False;62;3124;42934;456072;1318,755;103,473;RIVERA;MONTEVIDEO;33,98187933083993;65,9688442829875;37,481047654795624;70,39570159219609;6,9;5,2;5,9;7,4;5,1;6,2;19,959370025169367;6,206575926724928;3,006325961764861;6,143859400659784;7,184443388686383;4,639310709107822;3,623835409348708;4,254132204370913
1401;14;1;1435;866;139;1384;68088;1318755;252072;252;17547856;1,9;465848031;50,3;17,548;465,848;;False;54;3124;24443;456072;1318,755;68,088;ROCHA;MONTEVIDEO;36,931441663729295;67,36970952403371;37,481047654795624;70,39570159219609;6,1;2,8;4,2;7,4;5,1;6,2;19,959370025169367;5,529429087511423;2,8649399833039673;6,143859400659784;7,184443388686383;4,22080098617466;3,623835409348708;4,254132204370913
1501;15;1;2481;1294;439;2401;124861;1318755;487002;487;25542275;2,8;465848031;50,3;25,542;465,848;;False;97;3124;53810;456072;1318,755;124,861;SALTO;MONTEVIDEO;33,297819174922516;66,35408370372274;37,481047654795624;70,39570159219609;9,2;5,0;6,8;7,4;5,1;6,2;19,959370025169367;6,18826412308259;3,2403241560740703;6,143859400659784;7,184443388686383;4,827201118571573;3,623835409348708;4,254132204370913
1601;16;1;1852;839;333;9;108304;1318755;67066;67;26930981;2,9;465848031;50,3;26,931;465,848;5400,0;True;154;3124;40551;456072;1318,755;108,304;SAN JOSE;MONTEVIDEO;35,62451986999557;70,87153001936734;37,481047654795624;70,39570159219609;8,7;4,7;6,4;7,4;5,1;6,2;19,959370025169367;4,204692619390966;3,293278039442661;6,143859400659784;7,184443388686383;4,6849420877662515;3,623835409348708;4,254132204370913
1701;17;1;1922;1265;201;1881;82594;1318755;256721;257;22993631;2,5;465848031;50,3;22,994;465,848;;False;85;3124;31637;456072;1318,755;82,594;SORIANO;MONTEVIDEO;35,76436545027484;70,56486944330861;37,481047654795624;70,39570159219609;8,3;3,0;5,2;7,4;5,1;6,2;19,959370025169367;5,54907608489522;3,1352333123315486;6,143859400659784;7,184443388686383;4,413937038663394;3,623835409348708;4,254132204370913
1801;18;1;2611;1569;311;2496;90051;1318755;359654;360;18093592;2,0;465848031;50,3;18,094;465,848;;False;61;3124;35648;456072;1318,755;90,051;TACUAREMBO;MONTEVIDEO;35,0003442493698;65,68821966341896;37,481047654795624;70,39570159219609;9,0;5,2;6,8;7,4;5,1;6,2;19,959370025169367;5,886104031450156;2,89558039160355;6,143859400659784;7,184443388686383;4,500376176502005;3,623835409348708;4,254132204370913
1901;19;1;1024;670;103;992;48134;1318755;288232;288;11720592;1,3;465848031;50,3;11,721;465,848;;False;38;3124;18500;456072;1318,755;48,134;TREINTA Y TRES;MONTEVIDEO;35,69273278763452;66,06116652354845;37,481047654795624;70,39570159219609;12,0;5,4;8,0;7,4;5,1;6,2;19,959370025169367;5,662960480135946;2,4613821047410434;6,143859400659784;7,184443388686383;3,8739887881102124;3,623835409348708;4,254132204370913
201;2;1;2395;1252;342;2331;73377;1318755;610724;611;14214980;1,5;465848031;50,3;14,215;465,848;;False;55;3124;30880;456072;1318,755;73,377;ARTIGAS;MONTEVIDEO;33,966910612317214;63,54048882317126;37,481047654795624;70,39570159219609;11,5;5,4;8,1;7,4;5,1;6,2;19,959370025169367;6,415096959171596;2,654297745102963;6,143859400659784;7,184443388686383;4,295610535016993;3,623835409348708;4,254132204370913
