loc_origen,loc_destino,personas_mig,pobl_origen,pobl_destino,cod,distancia_m
9220,11926,1,38446,735,922011926,485653
13830,11926,2,295,735,1383011926,365449
14422,11926,1,7645,735,1442211926,547250
15120,11926,34,104011,735,1512011926,33511
15522,11926,1,1926,735,1552211926,114689
15949,11926,2,733,735,1594911926,142258
15965,11926,1,481,735,1596511926,107632
15966,11926,1,750,735,1596611926,41054
15970,11926,3,460,735,1597011926,86053
17624,11926,1,381,735,1762411926,198618
1020,11931,2,1304729,340,102011931,358757
3422,11931,3,7133,340,342211931,328298
1020,11951,52,1304729,3965,102011951,359087
2521,11951,1,12200,3965,252111951,261692
2621,11951,1,2531,3965,262111951,244675
3221,11951,4,71258,3965,322111951,345980
3320,11951,2,19865,3965,332011951,322344
3421,11951,2,16244,3965,342111951,340761
3626,11951,1,2109,3965,362611951,369871
3631,11951,1,4397,3965,363111951,358947
3723,11951,1,1305,3965,372311951,331274
3828,11951,1,21091,3965,382811951,374690
3830,11951,2,4724,3965,383011951,379725
4220,11951,1,51830,3965,422011951,438346
7320,11951,1,21429,3965,732011951,181754
9220,11951,1,38446,3965,922011951,403592
10523,11951,5,8830,3965,1052311951,432455
12320,11951,1,24406,3965,1232011951,123266
12421,11951,1,16756,3965,1242111951,61855
12621,11951,3,2450,3965,1262111951,89264
12622,11951,1,1781,3965,1262211951,47875
12823,11951,1,312,3965,1282311951,98935
12932,11951,5,39,3965,1293211951,63001
13220,11951,3,64465,3965,1322011951,347303
14320,11951,1,25422,3965,1432011951,513076
15120,11951,3,104011,3965,1512011951,122847
16220,11951,1,36743,3965,1622011951,278472
16824,11951,1,6870,3965,1682411951,337847
18220,11951,2,54755,3965,1822011951,237039
18321,11951,2,12985,3965,1832111951,198251
1020,11953,1,1304729,700,102011953,421616
2220,11953,2,40657,700,222011953,266582
2521,11953,2,12200,700,252111953,223150
10320,11953,1,62590,700,1032011953,509710
12622,11953,1,1781,700,1262211953,130405
13220,11953,5,64465,700,1322011953,270462
13522,11953,4,7235,700,1352211953,242132
15120,11953,4,104011,700,1512011953,84305
15965,11953,3,481,700,1596511953,155062
1020,11959,1,1304729,38,102011959,420593
1020,11960,2,1304729,6,102011960,350065
1020,12320,472,1304729,24406,102012320,297600
2220,12320,20,40657,24406,222012320,437920
2521,12320,5,12200,24406,252112320,376981
2621,12320,2,2531,24406,262112320,359964
3221,12320,13,71258,24406,322112320,291096
3320,12320,8,19865,24406,332012320,267460
3322,12320,6,25947,24406,332212320,309032
3323,12320,1,16742,24406,332312320,255063
3421,12320,2,16244,24406,342112320,285877
3422,12320,2,7133,24406,342212320,304213
3627,12320,8,7896,24406,362712320,336583
3628,12320,1,1973,24406,362812320,297179
3631,12320,5,4397,24406,363112320,304063
3723,12320,4,1305,24406,372312320,276390
3724,12320,3,1595,24406,372412320,338585
3729,12320,1,8626,24406,372912320,326026
3731,12320,3,90,24406,373112320,317136
3732,12320,4,18573,24406,373212320,318496
3826,12320,1,965,24406,382612320,341962
3828,12320,3,21091,24406,382812320,319806
3830,12320,1,4724,24406,383012320,324841
3831,12320,2,8066,24406,383112320,318491
3835,12320,2,3195,24406,383512320,318498
3959,12320,4,4774,24406,395912320,322840
3980,12320,1,622,24406,398012320,332006
4220,12320,11,51830,24406,422012320,491029
4522,12320,1,14604,24406,452212320,561761
5320,12320,8,26231,24406,532012320,186098
5321,12320,2,18041,24406,532112320,127192
5323,12320,30,12816,24406,532312320,190536
5421,12320,2,10630,24406,542112320,181790
5422,12320,2,10085,24406,542212320,180129
5423,12320,14,9857,24406,542312320,116711
5521,12320,2,3390,24406,552112320,125474
5621,12320,1,3235,24406,562112320,188077
6220,12320,4,34368,24406,622012320,200034
6421,12320,3,7176,24406,642112320,295436
6821,12320,1,161,24406,682112320,169890
7320,12320,10,21429,24406,732012320,160414
7921,12320,2,261,24406,792112320,130517
8220,12320,12,33639,24406,822012320,273650
9621,12320,1,1626,24406,962112320,423617
10320,12320,21,62590,24406,1032012320,413612
10521,12320,1,2465,24406,1052112320,425114
10523,12320,3,8830,24406,1052312320,382780
10524,12320,1,9277,24406,1052412320,417292
10821,12320,1,8177,24406,1082112320,410630
10942,12320,1,339,24406,1094212320,423503
11120,12320,91,76412,24406,1112012320,124045
11521,12320,13,5039,24406,1152112320,158496
11621,12320,20,2853,24406,1162112320,174415
11721,12320,3,774,24406,1172112320,153902
11722,12320,1,528,24406,1172212320,191690
11830,12320,1,1718,24406,1183012320,125216
11937,12320,3,583,24406,1193712320,150891
13220,12320,2,64465,24406,1322012320,431031
13521,12320,3,3788,24406,1352112320,380805
14320,12320,8,25422,24406,1432012320,480772
14422,12320,3,7645,24406,1442212320,464017
14521,12320,3,9675,24406,1452112320,545962
14721,12320,1,977,24406,1472112320,536562
14722,12320,1,3495,24406,1472212320,508322
15120,12320,48,104011,24406,1512012320,238136
15523,12320,2,2762,24406,1552312320,293232
15722,12320,1,877,24406,1572212320,255397
16220,12320,17,36743,24406,1622012320,220106
16421,12320,3,10166,24406,1642112320,250610
16824,12320,4,6870,24406,1682412320,269821
17220,12320,84,41974,24406,1722012320,33994
17321,12320,24,17174,24406,1732112320,71311
17521,12320,5,4600,24406,1752112320,129489
17621,12320,1,2120,24406,1762112320,102373
17622,12320,7,2123,24406,1762212320,70018
17624,12320,4,381,24406,1762412320,101995
17823,12320,2,557,24406,1782312320,97065
17824,12320,1,456,24406,1782412320,77984
18220,12320,20,54755,24406,1822012320,320767
18321,12320,9,12985,24406,1832112320,212388
18521,12320,3,3415,24406,1852112320,310153
18722,12320,1,2712,24406,1872212320,376329
19220,12320,1,25477,24406,1922012320,436276
19521,12320,1,2341,24406,1952112320,383355
19522,12320,3,3810,24406,1952212320,491275
1020,12421,251,1304729,16756,102012421,298487
2220,12421,11,40657,16756,222012421,363982
2521,12421,2,12200,16756,252112421,315570
3221,12421,2,71258,16756,322112421,285380
3320,12421,3,19865,16756,332012421,261744
3322,12421,1,25947,16756,332212421,303316
3323,12421,1,16742,16756,332312421,249347
3421,12421,3,16244,16756,342112421,280161
3422,12421,1,7133,16756,342212421,268028
3525,12421,4,15908,16756,352512421,313646
3627,12421,4,7896,16756,362712421,330867
3723,12421,1,1305,16756,372312421,270674
3726,12421,2,3146,16756,372612421,329543
3828,12421,1,21091,16756,382812421,314090
3830,12421,1,4724,16756,383012421,319125
4220,12421,9,51830,16756,422012421,426718
5320,12421,1,26231,16756,532012421,244459
5321,12421,2,18041,16756,532112421,185553
5421,12421,4,10630,16756,542112421,224587
5422,12421,1,10085,16756,542212421,229870
5423,12421,4,9857,16756,542312421,175072
5452,12421,1,78,16756,545212421,214882
6220,12421,8,34368,16756,622012421,160774
6421,12421,1,7176,16756,642112421,256176
6521,12421,1,2692,16756,652112421,216920
7320,12421,13,21429,16756,732012421,121154
7921,12421,3,261,16756,792112421,71731
8220,12421,3,33639,16756,822012421,234390
8721,12421,1,1357,16756,872112421,286271
9220,12421,3,38446,16756,922012421,342992
10320,12421,27,62590,16756,1032012421,401727
10321,12421,1,27471,16756,1032112421,400708
10523,12421,1,8830,16756,1052312421,371855
10524,12421,2,9277,16756,1052412421,405407
10821,12421,1,8177,16756,1082112421,398745
10822,12421,2,198,16756,1082212421,437139
11120,12421,126,76412,16756,1112012421,62634
11521,12421,10,5039,16756,1152112421,63140
11621,12421,4,2853,16756,1162112421,113004
11722,12421,1,528,16756,1172212421,96334
11723,12421,1,1159,16756,1172312421,56036
11825,12421,1,331,16756,1182512421,74020
11827,12421,6,1094,16756,1182712421,54789
11828,12421,2,112,16756,1182812421,79105
11926,12421,4,735,16756,1192612421,143916
11935,12421,1,137,16756,1193512421,35553
11937,12421,5,583,16756,1193712421,55535
11954,12421,6,42,16756,1195412421,41530
13220,12421,10,64465,16756,1322012421,335675
14320,12421,1,25422,16756,1432012421,452476
14521,12421,2,9675,16756,1452112421,506702
14621,12421,1,1609,16756,1462112421,488697
14723,12421,4,598,16756,1472312421,477991
15120,12421,27,104011,16756,1512012421,176725
15832,12421,3,270,16756,1583212421,234991
15949,12421,6,733,16756,1594912421,272945
16220,12421,6,36743,16756,1622012421,217872
16621,12421,1,2604,16756,1662112421,234589
16722,12421,1,1662,16756,1672212421,278823
16824,12421,2,6870,16756,1682412421,277247
16929,12421,2,2585,16756,1692912421,235612
17220,12421,31,41974,16756,1722012421,92355
17321,12421,10,17174,16756,1732112421,129672
17521,12421,3,4600,16756,1752112421,178481
17621,12421,2,2120,16756,1762112421,152114
17624,12421,4,381,16756,1762412421,55957
17721,12421,1,783,16756,1772112421,143110
17722,12421,4,998,16756,1772212421,164286
18220,12421,10,54755,16756,1822012421,225411
18321,12421,7,12985,16756,1832112421,148572
18521,12421,1,3415,16756,1852112421,238913
18695,12421,4,450,16756,1869512421,199924
18722,12421,5,2712,16756,1872212421,280973
19220,12421,5,25477,16756,1922012421,393295
19522,12421,2,3810,16756,1952212421,446071
19721,12421,1,344,16756,1972112421,476016
1020,12621,28,1304729,2450,102012621,302796
3421,12621,1,16244,2450,342112621,291073
4220,12621,1,51830,2450,422012621,480121
6721,12621,4,976,2450,672112621,185163
10524,12621,1,9277,2450,1052412621,422488
11120,12621,12,76412,2450,1112012621,90043
11722,12621,1,528,2450,1172212621,157751
13220,12621,1,64465,2450,1322012621,397092
14320,12621,1,25422,2450,1432012621,485968
15120,12621,9,104011,2450,1512012621,204134
17220,12621,11,41974,2450,1722012621,39190
17321,12621,8,17174,2450,1732112621,76507
17624,12621,2,381,2450,1762412621,92786
1020,12622,18,1304729,1781,102012622,350953
4220,12622,6,51830,1781,422012622,474652
4522,12622,7,14604,1781,452212622,562460
6621,12622,1,1084,1781,662112622,307567
9621,12622,1,1626,1781,962112622,436823
10320,12622,2,62590,1781,1032012622,454193
10321,12622,1,27471,1781,1032112622,453174
10523,12622,3,8830,1781,1052312622,424321
11120,12622,31,76412,1781,1112012622,48654
11521,12622,1,5039,1781,1152112622,115737
11824,12622,2,333,1781,1182412622,127051
11827,12622,4,1094,1781,1182712622,75230
11830,12622,1,1718,1781,1183012622,49825
11937,12622,2,583,1781,1193712622,84231
15120,12622,16,104011,1781,1512012622,162745
15523,12622,2,2762,1781,1552312622,217841
16220,12622,1,36743,1781,1622012622,270338
17220,12622,2,41974,1781,1722012622,88473
18321,12622,1,12985,1781,1832112622,201038
18521,12622,1,3415,1781,1852112622,291510
1020,12722,5,1304729,785,102012722,300346
2220,12722,1,40657,785,222012722,440666
3523,12722,1,9624,785,352312722,318875
5321,12722,1,18041,785,532112722,129938
6220,12722,1,34368,785,622012722,202780
11120,12722,4,76412,785,1112012722,126791
14722,12722,1,3495,785,1472212722,511068
15120,12722,4,104011,785,1512012722,240882
18220,12722,1,54755,785,1822012722,323513
1020,12723,2,1304729,598,102012723,284290
2725,12723,4,1149,598,272512723,282199
6220,12723,1,34368,598,622012723,117446
6421,12723,3,7176,598,642112723,188134
11120,12723,14,76412,598,1112012723,134183
11621,12723,4,2853,598,1162112723,184553
11722,12723,1,528,598,1172212723,71849
11956,12723,1,11,598,1195612723,114256
13522,12723,1,7235,598,1352212723,278548
15966,12723,1,750,598,1596612723,237406
17220,12723,3,41974,598,1722012723,129767
17321,12723,3,17174,598,1732112723,166976
17722,12723,1,998,598,1772212723,166620
17824,12723,1,456,598,1782412723,94014
18321,12723,1,12985,598,1832112723,79191
18952,12723,3,19,598,1895212723,302124
1020,12797,5,1304729,779,102012797,335455
3221,12797,1,71258,779,322112797,322348
3729,12797,8,8626,779,372912797,357278
10522,12797,2,6597,779,1052212797,408181
10523,12797,1,8830,779,1052312797,408823
11120,12797,16,76412,779,1112012797,72639
11521,12797,27,5039,779,1152112797,22941
11827,12797,2,1094,779,1182712797,25761
11937,12797,2,583,779,1193712797,16636
15949,12797,1,733,779,1594912797,232746
18521,12797,3,3415,779,1852112797,199689
1020,12821,1,1304729,53,102012821,274491
14723,12821,1,598,53,1472312821,451686
1020,12823,5,1304729,312,102012823,331947
3721,12823,1,1047,312,372112823,290658
11120,12823,2,76412,312,1112012823,104747
11521,12823,4,5039,312,1152112823,25472
17521,12823,1,4600,312,1752112823,211941
18321,12823,5,12985,312,1832112823,99323
1020,12824,1,1304729,239,102012824,302139
10320,12824,7,62590,239,1032012824,382869
11521,12824,3,5039,239,1152112824,64613
11722,12824,1,528,239,1172212824,34939
15120,12824,1,104011,239,1512012824,212396
18321,12824,11,12985,239,1832112824,61091
1020,12827,5,1304729,132,102012827,321277
11521,12827,2,5039,132,1152112827,37291
1020,12828,7,1304729,177,102012828,302195
3321,12828,1,20524,177,332112828,298920
3629,12828,4,4510,177,362912828,311811
3729,12828,1,8626,177,372912828,330621
3828,12828,3,21091,177,382812828,324401
4220,12828,1,51830,177,422012828,495624
11120,12828,4,76412,177,1112012828,128640
13522,12828,1,7235,177,1352212828,407296
17220,12828,2,41974,177,1722012828,38589
17622,12828,6,2123,177,1762212828,74613
1020,12923,4,1304729,283,102012923,323045
11827,12923,1,1094,283,1182712923,79478
13220,12923,2,64465,283,1322012923,360364
17624,12923,1,381,283,1762412923,80515
1020,12930,11,1304729,248,102012930,269745
5321,12930,1,18041,248,532112930,99337
7320,12930,1,21429,248,732012930,132559
11120,12930,1,76412,248,1112012930,116517
14521,12930,1,9675,248,1452112930,518107
15120,12930,2,104011,248,1512012930,230608
17220,12930,41,41974,248,1722012930,6139
17622,12930,2,2123,248,1762212930,42163
17624,12930,1,381,248,1762412930,74140
1020,12945,1,1304729,149,102012945,336733
11120,12945,2,76412,149,1112012945,46476
17220,12945,1,41974,149,1722012945,74253
1020,13220,1183,1304729,64465,102013220,489474
2220,13220,64,40657,64465,222013220,157307
2521,13220,7,12200,64465,252113220,272941
2522,13220,2,2659,64465,252213220,246422
2621,13220,1,2531,64465,262113220,215283
3221,13220,32,71258,64465,322113220,476367
3320,13220,27,19865,64465,332013220,452904
3321,13220,15,20524,64465,332113220,479596
3322,13220,16,25947,64465,332213220,488917
3323,13220,1,16742,64465,332313220,452690
3421,13220,3,16244,64465,342113220,471148
3422,13220,7,7133,64465,342213220,436505
3524,13220,3,6570,64465,352413220,488650
3525,13220,2,15908,64465,352513220,504633
3526,13220,1,3727,64465,352613220,463022
3527,13220,5,6132,64465,352713220,477630
3528,13220,2,5089,64465,352813220,455909
3621,13220,9,5562,64465,362113220,498196
3625,13220,2,4199,64465,362513220,488671
3627,13220,4,7896,64465,362713220,501781
3631,13220,9,4397,64465,363113220,488445
3633,13220,2,7288,64465,363313220,503159
3721,13220,1,1047,64465,372113220,460096
3722,13220,1,5410,64465,372213220,506209
3727,13220,1,8628,64465,372713220,504745
3729,13220,7,8626,64465,372913220,501296
3731,13220,3,90,64465,373113220,502407
3732,13220,11,18573,64465,373213220,502135
3828,13220,16,21091,64465,382813220,502138
3829,13220,3,144,64465,382913220,482301
3834,13220,4,1878,64465,383413220,514067
3980,13220,1,622,64465,398013220,499313
3992,13220,1,56,64465,399213220,496053
4220,13220,37,51830,64465,422013220,242810
4521,13220,3,3168,64465,452113220,245303
4522,13220,14,14604,64465,452213220,330618
5320,13220,12,26231,64465,532013220,507485
5323,13220,1,12816,64465,532313220,485014
5421,13220,2,10630,64465,542113220,457594
5726,13220,3,138,64465,572613220,502775
6220,13220,17,34368,64465,622013220,315064
6622,13220,2,1443,64465,662213220,405586
7320,13220,2,21429,64465,732013220,355461
8220,13220,21,33639,64465,822013220,402883
8421,13220,3,6130,64465,842113220,358327
8521,13220,7,2402,64465,852113220,470630
8622,13220,1,2398,64465,862213220,456225
8721,13220,1,1357,64465,872113220,445498
9220,13220,14,38446,64465,922013220,508557
9522,13220,1,5118,64465,952213220,372438
10320,13220,61,62590,64465,1032013220,551157
10321,13220,12,27471,64465,1032113220,537791
10521,13220,2,2465,64465,1052113220,467086
10522,13220,3,6597,64465,1052213220,539690
10523,13220,4,8830,64465,1052313220,540332
10524,13220,3,9277,64465,1052413220,556242
10822,13220,1,198,64465,1082213220,529884
11120,13220,26,76412,64465,1112013220,344969
11521,13220,1,5039,64465,1152113220,272731
11621,13220,1,2853,64465,1162113220,318373
11922,13220,1,34,64465,1192213220,302564
12320,13220,16,24406,64465,1232013220,431031
12622,13220,3,1781,64465,1262213220,383609
12797,13220,1,779,64465,1279713220,295476
14320,13220,4,25422,64465,1432013220,511239
14421,13220,1,7541,64465,1442113220,492545
14422,13220,1,7645,64465,1442213220,412718
14521,13220,2,9675,64465,1452113220,494663
14622,13220,1,1022,64465,1462213220,456731
14921,13220,2,417,64465,1492113220,503953
15120,13220,35,104011,64465,1512013220,285543
15721,13220,1,305,64465,1572113220,117189
15825,13220,6,138,64465,1582513220,136883
15831,13220,4,210,64465,1583113220,88978
16220,13220,5,36743,64465,1622013220,434299
16421,13220,4,10166,64465,1642113220,474463
16521,13220,1,20239,64465,1652113220,497195
16621,13220,1,2604,64465,1662113220,445572
16824,13220,4,6870,64465,1682413220,493674
16826,13220,4,1277,64465,1682613220,458941
16925,13220,1,517,64465,1692513220,449144
17220,13220,3,41974,64465,1722013220,427653
17321,13220,2,17174,64465,1732113220,464970
18220,13220,86,54755,64465,1822013220,111011
18321,13220,39,12985,64465,1832113220,248426
18521,13220,2,3415,64465,1852113220,230001
18695,13220,3,450,64465,1869513220,147031
18721,13220,2,687,64465,1872113220,203270
18722,13220,16,2712,64465,1872213220,134792
18723,13220,3,1037,64465,1872313220,162499
18724,13220,2,235,64465,1872413220,91308
18828,13220,3,1142,64465,1882813220,181445
18925,13220,1,42,64465,1892513220,239618
18952,13220,2,19,64465,1895213220,69403
19220,13220,5,25477,64465,1922013220,343573
19521,13220,3,2341,64465,1952113220,312880
19522,13220,2,3810,64465,1952213220,351204
1020,13521,52,1304729,3788,102013521,439248
2220,13521,3,40657,3788,222013521,190436
2957,13521,1,124,3788,295713521,228763
3221,13521,3,71258,3788,322113521,426141
3320,13521,1,19865,3788,332013521,402678
3321,13521,6,20524,3788,332113521,429370
