loc_origen,loc_destino,personas_mig,pobl_origen,pobl_destino,cod,distancia_m,geom_ori,geom_des
3724,10320,1,1595,62590,372410320,76013,POINT (620281.121861429 6154016.770889904),POINT (687553.5499826567 6136432.37380928)
5321,10320,18,18041,62590,532110320,356369,POINT (381560.5426038019 6237508.70162149),POINT (687553.5499826567 6136432.37380928)
5323,10320,23,12816,62590,532310320,268757,POINT (459139.5927728665 6190793.685035946),POINT (687553.5499826567 6136432.37380928)
2220,10320,153,40657,62590,222010320,656118,POINT (549273.2185291488 6633915.062681103),POINT (687553.5499826567 6136432.37380928)
2521,10320,55,12200,62590,252110320,716042,POINT (442454.6709403042 6652273.541484571),POINT (687553.5499826567 6136432.37380928)
2522,10320,3,2659,62590,252210320,716271,POINT (457921.0007635859 6633361.660309175),POINT (687553.5499826567 6136432.37380928)
2621,10320,5,2531,62590,262110320,680799,POINT (468458.2698047662 6601361.866908336),POINT (687553.5499826567 6136432.37380928)
2721,10320,2,380,62590,272110320,708943,POINT (502880.9278403777 6648162.053350732),POINT (687553.5499826567 6136432.37380928)
4621,10320,4,1122,62590,462110320,285471,POINT (709435.8515581365 6364859.573571743),POINT (687553.5499826567 6136432.37380928)
5421,10320,18,10630,62590,542110320,244920,POINT (478168.5305876654 6204951.642408893),POINT (687553.5499826567 6136432.37380928)
5423,10320,3,9857,62590,542310320,376358,POINT (370211.3425855851 6249962.711012445),POINT (687553.5499826567 6136432.37380928)
5923,10320,1,298,62590,592310320,327883,POINT (416909.7105448996 6233848.517689221),POINT (687553.5499826567 6136432.37380928)
5938,10320,2,73,62590,593810320,261171,POINT (463151.8323152431 6195185.018501608),POINT (687553.5499826567 6136432.37380928)
6421,10320,19,7176,62590,642110320,223698,POINT (627784.2920031943 6310678.606575608),POINT (687553.5499826567 6136432.37380928)
6621,10320,1,1084,62590,662110320,291581,POINT (629385.6962922963 6360375.386004901),POINT (687553.5499826567 6136432.37380928)
7320,10320,30,21429,62590,732010320,280587,POINT (509325.207006696 6290894.511013233),POINT (687553.5499826567 6136432.37380928)
8421,10320,5,6130,62590,842110320,212241,POINT (562219.4444580078 6268197.953743277),POINT (687553.5499826567 6136432.37380928)
8521,10320,1,2402,62590,852110320,128603,POINT (624721.8532162895 6225931.051488832),POINT (687553.5499826567 6136432.37380928)
8622,10320,2,2398,62590,862210320,130083,POINT (616338.3934514923 6215178.131054383),POINT (687553.5499826567 6136432.37380928)
8624,10320,2,1852,62590,862410320,183772,POINT (561085.1932899696 6216042.88129551),POINT (687553.5499826567 6136432.37380928)
8821,10320,1,540,62590,882110320,141787,POINT (599862.9410769409 6210363.596576277),POINT (687553.5499826567 6136432.37380928)
8823,10320,5,730,62590,882310320,168229,POINT (572315.9743932312 6206378.627922345),POINT (687553.5499826567 6136432.37380928)
9621,10320,24,1626,62590,962110320,106362,POINT (705646.247314009 6230826.069853771),POINT (687553.5499826567 6136432.37380928)
9622,10320,14,2825,62590,962210320,68947,POINT (641322.7795995863 6170500.73085683),POINT (687553.5499826567 6136432.37380928)
12622,10320,2,1781,62590,1262210320,454193,POINT (393905.5231585477 6385209.225305676),POINT (687553.5499826567 6136432.37380928)
14923,10320,8,370,62590,1492310320,214373,POINT (834681.2344726645 6259366.722839785),POINT (687553.5499826567 6136432.37380928)
14941,10320,1,57,62590,1494110320,158127,POINT (804904.343707406 6215351.083335417),POINT (687553.5499826567 6136432.37380928)
14962,10320,1,823,62590,1496210320,176609,POINT (818824.8783558393 6227835.380104452),POINT (687553.5499826567 6136432.37380928)
16421,10320,7,10166,62590,1642110320,174978,POINT (534837.1989801188 6167194.584904742),POINT (687553.5499826567 6136432.37380928)
16521,10320,2,20239,62590,1652110320,150515,POINT (555018.4629707721 6153245.870032378),POINT (687553.5499826567 6136432.37380928)
17321,10320,39,17174,62590,1732110320,384223,POINT (387010.9538811051 6289104.708993559),POINT (687553.5499826567 6136432.37380928)
17521,10320,10,4600,62590,1752110320,285144,POINT (465887.5965250221 6252457.935595442),POINT (687553.5499826567 6136432.37380928)
18695,10320,1,450,62590,1869510320,444965,POINT (571764.1827419837 6473080.852552598),POINT (687553.5499826567 6136432.37380928)
16929,10320,1,2585,62590,1692910320,225901,POINT (495184.3736793735 6198282.928264959),POINT (687553.5499826567 6136432.37380928)
19790,10320,9,1694,62590,1979010320,250184,POINT (674579.0466525997 6335088.438625429),POINT (687553.5499826567 6136432.37380928)
4521,10320,16,3168,62590,452110320,306443,POINT (732245.5413948093 6400012.874493182),POINT (687553.5499826567 6136432.37380928)
6724,10320,2,1094,62590,672410320,259478,POINT (544715.5806652261 6309411.302971778),POINT (687553.5499826567 6136432.37380928)
12621,10320,3,2450,62590,1262110320,418808,POINT (402319.4994027495 6350379.246771265),POINT (687553.5499826567 6136432.37380928)
14722,10320,17,3495,62590,1472210320,108200,POINT (759156.117270987 6162030.121972485),POINT (687553.5499826567 6136432.37380928)
9521,10320,7,2203,62590,952110320,203541,POINT (672217.158996582 6294578.675292969),POINT (687553.5499826567 6136432.37380928)
9955,10320,2,149,62590,995510320,95974,POINT (640122.1477657456 6201924.959493998),POINT (687553.5499826567 6136432.37380928)
5522,10320,5,6632,62590,552210320,284889,POINT (443315.8507838796 6208057.34327494),POINT (687553.5499826567 6136432.37380928)
5721,10320,1,401,62590,572110320,327568,POINT (404868.6059051176 6219364.990770774),POINT (687553.5499826567 6136432.37380928)
8723,10320,3,747,62590,872310320,187802,POINT (570524.346165203 6245250.675837316),POINT (687553.5499826567 6136432.37380928)
8824,10320,1,810,62590,882410320,172542,POINT (572034.2714618791 6210845.955180435),POINT (687553.5499826567 6136432.37380928)
17721,10320,1,783,62590,1772110320,329167,POINT (442335.599459195 6281569.936903906),POINT (687553.5499826567 6136432.37380928)
17622,10320,3,2123,62590,1762210320,344745,POINT (425578.0808607622 6292108.87729579),POINT (687553.5499826567 6136432.37380928)
6790,10320,1,1124,62590,679010320,251179,POINT (674107.909881202 6336263.985088993),POINT (687553.5499826567 6136432.37380928)
8790,10320,1,409,62590,879010320,250682,POINT (673870.4301275844 6335369.772581039),POINT (687553.5499826567 6136432.37380928)
12723,10320,1,598,62590,1272310320,372586,POINT (495810.75722 6369005.445846321),POINT (687553.5499826567 6136432.37380928)
9721,10320,10,713,62590,972110320,140717,POINT (707258.56819637 6264536.351053253),POINT (687553.5499826567 6136432.37380928)
18722,10320,2,2712,62590,1872210320,429165,POINT (645450.8099012626 6472100.820481524),POINT (687553.5499826567 6136432.37380928)
14823,10320,2,510,62590,1482310320,189714,POINT (822430.9083090492 6244057.217585965),POINT (687553.5499826567 6136432.37380928)
4821,10320,9,1511,62590,482110320,378690,POINT (768341.215 6470274.823),POINT (687553.5499826567 6136432.37380928)
8722,10320,4,835,62590,872210320,211466,POINT (627186.0800293208 6296091.388726614),POINT (687553.5499826567 6136432.37380928)
14622,10320,7,1022,62590,1462210320,137786,POINT (751075.5975000882 6230835.396546395),POINT (687553.5499826567 6136432.37380928)
14959,10320,4,377,62590,1495910320,106910,POINT (761036.4691856839 6165760.787308953),POINT (687553.5499826567 6136432.37380928)
19721,10320,1,344,62590,1972110320,293712,POINT (808440.4376000938 6339148.567629332),POINT (687553.5499826567 6136432.37380928)
14921,10320,2,417,62590,1492110320,146867,POINT (796113.1336645556 6202393.373426438),POINT (687553.5499826567 6136432.37380928)
14721,10320,4,977,62590,1472110320,221168,POINT (819734.1013059298 6267654.470152011),POINT (687553.5499826567 6136432.37380928)
16939,10320,1,59,62590,1693910320,200274,POINT (522895.9374681745 6185967.384283906),POINT (687553.5499826567 6136432.37380928)
11522,10320,4,8578,62590,1152210320,468582,POINT (399480.4331750519 6429837.948416626),POINT (687553.5499826567 6136432.37380928)
15924,10320,1,155,62590,1592410320,581290,POINT (404911.5479604492 6523819.093884711),POINT (687553.5499826567 6136432.37380928)
4721,10320,8,2331,62590,472110320,366744,POINT (771701.7691043743 6460211.027444684),POINT (687553.5499826567 6136432.37380928)
9956,10320,1,89,62590,995610320,79995,POINT (684823.7442935205 6200534.567893004),POINT (687553.5499826567 6136432.37380928)
3629,10320,6,4510,62590,362910320,107064,POINT (603515.0794459877 6176937.376359992),POINT (687553.5499826567 6136432.37380928)
3721,10320,1,1047,62590,372110320,157775,POINT (555806.777572514 6179942.837943138),POINT (687553.5499826567 6136432.37380928)
3831,10320,5,8066,62590,383110320,105906,POINT (592717.6448864141 6144709.386422962),POINT (687553.5499826567 6136432.37380928)
3835,10320,6,3195,62590,383510320,107567,POINT (591620.7168567854 6143542.296321873),POINT (687553.5499826567 6136432.37380928)
3523,10320,2,9624,62590,352310320,109669,POINT (589348.7665842462 6146607.870809368),POINT (687553.5499826567 6136432.37380928)
3527,10320,6,6132,62590,352710320,120364,POINT (585749.3500300343 6165158.817215529),POINT (687553.5499826567 6136432.37380928)
3628,10320,9,1973,62590,362810320,124572,POINT (595365.9654325242 6188588.491647155),POINT (687553.5499826567 6136432.37380928)
3632,10320,4,1760,62590,363210320,89172,POINT (631787.319432134 6181837.812930707),POINT (687553.5499826567 6136432.37380928)
3723,10320,2,1305,62590,372310320,142909,POINT (568442.8092429305 6171555.879830467),POINT (687553.5499826567 6136432.37380928)
3528,10320,2,5089,62590,352810320,114798,POINT (613552.196983618 6199089.643285227),POINT (687553.5499826567 6136432.37380928)
3627,10320,6,7896,62590,362710320,79296,POINT (617414.9151842656 6153379.514554303),POINT (687553.5499826567 6136432.37380928)
3730,10320,1,1489,62590,373010320,132061,POINT (584281.6761985368 6187505.922711753),POINT (687553.5499826567 6136432.37380928)
3959,10320,2,4774,62590,395910320,94794,POINT (602406.298967989 6151091.891304309),POINT (687553.5499826567 6136432.37380928)
15722,10320,1,877,62590,1572210320,594458,POINT (427265.9163640699 6530748.877390893),POINT (687553.5499826567 6136432.37380928)
3526,10320,5,3727,62590,352610320,123928,POINT (588221.5369427514 6182184.812525066),POINT (687553.5499826567 6136432.37380928)
3731,10320,3,90,62590,373110320,112855,POINT (588498.5062375932 6145025.705613431),POINT (687553.5499826567 6136432.37380928)
17623,10320,3,1124,62590,1762310320,399934,POINT (377145.9912527402 6303816.161229277),POINT (687553.5499826567 6136432.37380928)
3625,10320,2,4199,62590,362510320,99229,POINT (601052.3176080562 6160549.431027164),POINT (687553.5499826567 6136432.37380928)
3633,10320,3,7288,62590,363310320,106807,POINT (591984.3794686475 6144145.517866863),POINT (687553.5499826567 6136432.37380928)
3974,10320,2,273,62590,397410320,56279,POINT (640255.2847550659 6149503.651079448),POINT (687553.5499826567 6136432.37380928)
3630,10320,1,1797,62590,363010320,80333,POINT (618893.624235 6161139.195584168),POINT (687553.5499826567 6136432.37380928)
4822,10320,1,207,62590,482210320,320902,POINT (749271.5954768948 6411894.24864),POINT (687553.5499826567 6136432.37380928)
3626,10320,7,2109,62590,362610320,92600,POINT (626030.6681406683 6182973.098576432),POINT (687553.5499826567 6136432.37380928)
5924,10320,1,73,62590,592410320,278501,POINT (447239.6971438283 6190516.137913003),POINT (687553.5499826567 6136432.37380928)
16926,10320,1,620,62590,1692610320,194689,POINT (521904.4507187042 6180707.454451319),POINT (687553.5499826567 6136432.37380928)
3987,10320,2,2813,62590,398710320,102375,POINT (595311.0027222665 6148346.165386693),POINT (687553.5499826567 6136432.37380928)
3928,10320,1,299,62590,392810320,157519,POINT (555814.510405118 6173415.370512727),POINT (687553.5499826567 6136432.37380928)
3935,10320,7,527,62590,393510320,58259,POINT (637503.2407504255 6149156.291211568),POINT (687553.5499826567 6136432.37380928)
11822,10320,1,399,62590,1182210320,430086,POINT (494974.8902900955 6424468.45315808),POINT (687553.5499826567 6136432.37380928)
3882,10320,3,147,62590,388210320,153369,POINT (566034.1512621605 6190036.024761727),POINT (687553.5499826567 6136432.37380928)
3722,10320,3,5410,62590,372210320,111261,POINT (588945.2741632864 6140931.036368545),POINT (687553.5499826567 6136432.37380928)
3829,10320,1,144,62590,382910320,88377,POINT (626179.4827720223 6178844.288395025),POINT (687553.5499826567 6136432.37380928)
3985,10320,2,204,62590,398510320,64172,POINT (631588.6156627506 6150429.575192371),POINT (687553.5499826567 6136432.37380928)
19960,10320,1,54,62590,1996010320,183973,POINT (727644.8240381938 6297555.010097003),POINT (687553.5499826567 6136432.37380928)
3834,10320,2,1878,62590,383410320,66749,POINT (629443.8693322215 6151440.066424618),POINT (687553.5499826567 6136432.37380928)
3969,10320,1,91,62590,396910320,63769,POINT (635630.2856860738 6154621.481030578),POINT (687553.5499826567 6136432.37380928)
2833,10320,1,531,62590,283310320,702141,POINT (436254.6928940434 6639532.060075869),POINT (687553.5499826567 6136432.37380928)
2927,10320,2,264,62590,292710320,629612,POINT (520842.7523273451 6593953.682106512),POINT (687553.5499826567 6136432.37380928)
3975,10320,5,286,62590,397510320,61923,POINT (633900.0841207907 6149390.273957109),POINT (687553.5499826567 6136432.37380928)
4829,10320,1,195,62590,482910320,313461,POINT (717151.6873769457 6400205.677121559),POINT (687553.5499826567 6136432.37380928)
4923,10320,5,189,62590,492310320,285947,POINT (761631.7634242428 6388499.806384739),POINT (687553.5499826567 6136432.37380928)
4949,10320,1,439,62590,494910320,354011,POINT (850273.5648474651 6371111.987119211),POINT (687553.5499826567 6136432.37380928)
4988,10320,1,20,62590,498810320,299040,POINT (769314.9034659286 6397370.383016574),POINT (687553.5499826567 6136432.37380928)
9821,10320,2,180,62590,982110320,128369,POINT (710379.4337825339 6249142.636044854),POINT (687553.5499826567 6136432.37380928)
9823,10320,2,96,62590,982310320,156785,POINT (720837.4593261264 6275272.634676816),POINT (687553.5499826567 6136432.37380928)
9924,10320,1,104,62590,992410320,76533,POINT (661016.7627188611 6199564.167081743),POINT (687553.5499826567 6136432.37380928)
9928,10320,1,55,62590,992810320,182605,POINT (747598.1578232514 6277715.027435318),POINT (687553.5499826567 6136432.37380928)
9931,10320,1,55,62590,993110320,92800,POINT (642565.237563784 6195782.640653092),POINT (687553.5499826567 6136432.37380928)
11937,10320,2,583,62590,1193710320,452869,POINT (451400.1504183176 6417146.538382174),POINT (687553.5499826567 6136432.37380928)
14821,10320,1,1090,62590,1482110320,106456,POINT (760584.9631144172 6163870.418040076),POINT (687553.5499826567 6136432.37380928)
14929,10320,1,457,62590,1492910320,188959,POINT (821037.0591130949 6244056.866978031),POINT (687553.5499826567 6136432.37380928)
1020,10321,239,1304729,27471,102010321,130031,POINT (573082.2484702046 6145008.43370907),POINT (690360.4399311694 6148353.881728973)
3221,10321,11,71258,27471,322110321,135840,POINT (571815.1381244587 6157813.988089516),POINT (690360.4399311694 6148353.881728973)
3320,10321,8,19865,27471,332010321,147709,POINT (565955.6405053993 6179409.202056422),POINT (690360.4399311694 6148353.881728973)
3321,10321,3,20524,27471,332110321,134109,POINT (570666.0469444469 6153926.677853951),POINT (690360.4399311694 6148353.881728973)
3322,10321,21,25947,27471,332210321,107464,POINT (594619.1628683957 6157118.214678776),POINT (690360.4399311694 6148353.881728973)
3323,10321,1,16742,27471,332310321,160139,POINT (556468.9904573727 6186643.790688833),POINT (690360.4399311694 6148353.881728973)
3421,10321,5,16244,27471,342110321,139385,POINT (571422.0096265917 6162788.050535546),POINT (690360.4399311694 6148353.881728973)
3422,10321,2,7133,27471,342210321,132717,POINT (596125.5232531353 6204942.494705392),POINT (690360.4399311694 6148353.881728973)
3525,10321,1,15908,27471,352510321,113844,POINT (587580.4026155119 6142292.506456386),POINT (690360.4399311694 6148353.881728973)
3621,10321,5,5562,27471,362110321,84881,POINT (613631.1844891007 6152548.397836315),POINT (690360.4399311694 6148353.881728973)
3631,10321,11,4397,27471,363110321,120245,POINT (583281.2078731833 6155365.628785741),POINT (690360.4399311694 6148353.881728973)
3729,10321,3,8626,27471,372910321,92275,POINT (606133.0393047305 6151327.95857721),POINT (690360.4399311694 6148353.881728973)
