cod,cod_ori,cod_des,poblacion_ori,poblacion_des,personas_mig,distancia_m,geom_ori,geom_des
1822014921,18220,14921,54755,417,1,438027,POINT (596426.0428719386 6490529.903923135),POINT (796113.1336645556 6202393.373426438)
1822014923,18220,14923,54755,370,1,442846,POINT (596426.0428719386 6490529.903923135),POINT (834681.2344726645 6259366.722839785)
1822014965,18220,14965,54755,32,1,446839,POINT (596426.0428719386 6490529.903923135),POINT (790216.6188749619 6193579.098264191)
1822015120,18220,15120,54755,104011,68,216719,POINT (596426.0428719386 6490529.903923135),POINT (410765.2865832467 6526683.944983927)
1822015832,18220,15832,54755,270,4,196358,POINT (596426.0428719386 6490529.903923135),POINT (449386.7899780273 6558357.307281494)
1822015945,18220,15945,54755,120,2,180343,POINT (596426.0428719386 6490529.903923135),POINT (450174.0198551953 6514926.267044768)
1822015970,18220,15970,54755,460,1,162867,POINT (596426.0428719386 6490529.903923135),POINT (461347.9092695047 6532916.099578857)
1822016220,18220,16220,54755,36743,14,324294,POINT (596426.0428719386 6490529.903923135),POINT (526358.5499632334 6200292.109874669)
1822016421,18220,16421,54755,10166,4,364458,POINT (596426.0428719386 6490529.903923135),POINT (534837.1989801188 6167194.584904742)
1822016521,18220,16521,54755,20239,11,387190,POINT (596426.0428719386 6490529.903923135),POINT (555018.4629707721 6153245.870032378)
1822016721,18220,16721,54755,771,1,338059,POINT (596426.0428719386 6490529.903923135),POINT (552768.4399385531 6191065.980363362)
1822016824,18220,16824,54755,6870,1,383669,POINT (596426.0428719386 6490529.903923135),POINT (549963.6031783884 6155823.292895289)
1822016826,18220,16826,54755,1277,2,348936,POINT (596426.0428719386 6490529.903923135),POINT (518758.2274975802 6179769.018728982)
1822016929,18220,16929,54755,2585,1,354178,POINT (596426.0428719386 6490529.903923135),POINT (495184.3736793735 6198282.928264959)
1822017220,18220,17220,54755,41974,14,317389,POINT (596426.0428719386 6490529.903923135),POINT (404000.1472399235 6319963.324545297)
1822017321,18220,17321,54755,17174,5,354706,POINT (596426.0428719386 6490529.903923135),POINT (387010.9538811051 6289104.708993559)
1822017521,18220,17521,54755,4600,3,306109,POINT (596426.0428719386 6490529.903923135),POINT (465887.5965250221 6252457.935595442)
1822017822,18220,17822,54755,151,2,345211,POINT (596426.0428719386 6490529.903923135),POINT (430854.1855257932 6254246.181156315)
1822017931,18220,17931,54755,118,1,355872,POINT (596426.0428719386 6490529.903923135),POINT (376187.6700815923 6301768.34597)
1822019220,18220,19220,54755,25477,4,277647,POINT (596426.0428719386 6490529.903923135),POINT (743905.4063065499 6319913.058989554)
1822019522,18220,19522,54755,3810,2,286399,POINT (596426.0428719386 6490529.903923135),POINT (785943.6064701986 6350748.286659464)
1822019790,18220,19790,54755,1694,1,277885,POINT (596426.0428719386 6490529.903923135),POINT (674579.0466525997 6335088.438625429)
1832110320,18321,10320,12985,62590,54,322754,POINT (545108.767595 6370194.330269089),POINT (687553.5499826567 6136432.37380928)
1832110321,18321,10321,12985,27471,9,321735,POINT (545108.767595 6370194.330269089),POINT (690360.4399311694 6148353.881728973)
1832110522,18321,10522,12985,6597,1,292240,POINT (545108.767595 6370194.330269089),POINT (662119.7836328691 6150716.66988565)
1832110523,18321,10523,12985,8830,4,292882,POINT (545108.767595 6370194.330269089),POINT (657440.4134131686 6140585.850172019)
1832110524,18321,10524,12985,9277,2,326434,POINT (545108.767595 6370194.330269089),POINT (688889.8077629332 6131313.453030547)
1832110821,18321,10821,12985,8177,1,319772,POINT (545108.767595 6370194.330269089),POINT (685058.3629236571 6138265.062313536)
1832110827,18321,10827,12985,156,1,289148,POINT (545108.767595 6370194.330269089),POINT (659296.7832864678 6156939.534108859)
1832110830,18321,10830,12985,9819,10,320516,POINT (545108.767595 6370194.330269089),POINT (684469.8149177018 6134825.297237724)
1832110924,18321,10924,12985,1973,2,324183,POINT (545108.767595 6370194.330269089),POINT (688045.5647080685 6140307.84637854)
1832110934,18321,10934,12985,392,4,337429,POINT (545108.767595 6370194.330269089),POINT (700000.5058213938 6136049.287683497)
1832110936,18321,10936,12985,1396,1,331987,POINT (545108.767595 6370194.330269089),POINT (694611.4910779693 6136056.673156938)
1832110942,18321,10942,12985,339,3,332645,POINT (545108.767595 6370194.330269089),POINT (695869.4628988202 6134959.119635994)
1832110944,18321,10944,12985,2838,10,306374,POINT (545108.767595 6370194.330269089),POINT (673101.8341016531 6141357.385489886)
1832110986,18321,10986,12985,1562,3,320448,POINT (545108.767595 6370194.330269089),POINT (685269.6139334171 6137185.793068236)
1832111120,18321,11120,12985,76412,18,204063,POINT (545108.767595 6370194.330269089),POINT (398432.2411582735 6423719.024001375)
1832111521,18321,11521,12985,5039,2,123385,POINT (545108.767595 6370194.330269089),POINT (481314.2457502442 6419794.239705266)
1832111825,18321,11825,12985,331,2,214871,POINT (545108.767595 6370194.330269089),POINT (405177.9161165463 6436155.806706778)
1832111826,18321,11826,12985,218,2,75418,POINT (545108.767595 6370194.330269089),POINT (528135.655 6417564.948392434)
1832111951,18321,11951,12985,3965,2,198251,POINT (545108.767595 6370194.330269089),POINT (406671.6898813352 6420424.643836122)
1832112320,18321,12320,12985,24406,9,212388,POINT (545108.767595 6370194.330269089),POINT (378827.4881471876 6333913.219373153)
1832112421,18321,12421,12985,16756,7,148572,POINT (545108.767595 6370194.330269089),POINT (439932.1564416874 6381387.888885491)
1832112622,18321,12622,12985,1781,1,201038,POINT (545108.767595 6370194.330269089),POINT (393905.5231585477 6385209.225305676)
1832112723,18321,12723,12985,598,1,79191,POINT (545108.767595 6370194.330269089),POINT (495810.75722 6369005.445846321)
1832112823,18321,12823,12985,312,5,99323,POINT (545108.767595 6370194.330269089),POINT (484829.7614788869 6401755.457514999)
1832112824,18321,12824,12985,239,11,61091,POINT (545108.767595 6370194.330269089),POINT (512581.7595591026 6399063.303863784)
1832113220,18321,13220,12985,64465,39,248426,POINT (545108.767595 6370194.330269089),POINT (636661.5683717782 6578777.675353965)
1832113522,18321,13522,12985,7235,5,220096,POINT (545108.767595 6370194.330269089),POINT (617966.4689693986 6548396.300525547)
1832113836,18321,13836,12985,3363,4,246065,POINT (545108.767595 6370194.330269089),POINT (639022.439050885 6576767.787129497)
1832113838,18321,13838,12985,2376,6,254325,POINT (545108.767595 6370194.330269089),POINT (635584.5523986816 6582854.8623053)
1832114320,18321,14320,12985,25422,2,373503,POINT (545108.767595 6370194.330269089),POINT (745519.4398337225 6181462.080838162)
1832114422,18321,14422,12985,7645,1,306703,POINT (545108.767595 6370194.330269089),POINT (759102.1358370257 6270685.589727072)
1832114722,18321,14722,12985,3495,1,401997,POINT (545108.767595 6370194.330269089),POINT (759156.117270987 6162030.121972485)
1832115120,18321,15120,12985,104011,16,267771,POINT (545108.767595 6370194.330269089),POINT (410765.2865832467 6526683.944983927)
1832115966,18321,15966,12985,750,1,275314,POINT (545108.767595 6370194.330269089),POINT (416945.7377526959 6530499.675444818)
1832116220,18321,16220,12985,36743,2,186849,POINT (545108.767595 6370194.330269089),POINT (526358.5499632334 6200292.109874669)
1832116521,18321,16521,12985,20239,4,249745,POINT (545108.767595 6370194.330269089),POINT (555018.4629707721 6153245.870032378)
1832116824,18321,16824,12985,6870,1,246224,POINT (545108.767595 6370194.330269089),POINT (549963.6031783884 6155823.292895289)
1832116932,18321,16932,12985,423,6,235606,POINT (545108.767595 6370194.330269089),POINT (524660.0086488891 6160322.303451045)
1832117220,18321,17220,12985,41974,7,205535,POINT (545108.767595 6370194.330269089),POINT (404000.1472399235 6319963.324545297)
1832117321,18321,17321,12985,17174,1,242744,POINT (545108.767595 6370194.330269089),POINT (387010.9538811051 6289104.708993559)
1832117825,18321,17825,12985,430,1,252359,POINT (545108.767595 6370194.330269089),POINT (397110.1762389991 6270779.573341517)
1832119220,18321,19220,12985,25477,2,273902,POINT (545108.767595 6370194.330269089),POINT (743905.4063065499 6319913.058989554)
1832119521,18321,19521,12985,2341,1,216225,POINT (545108.767595 6370194.330269089),POINT (692642.1942403101 6355532.125027264)
1852110320,18521,10320,3415,62590,7,433557,POINT (609634.2018876849 6391346.552827927),POINT (687553.5499826567 6136432.37380928)
1852110321,18521,10321,3415,27471,3,432538,POINT (609634.2018876849 6391346.552827927),POINT (690360.4399311694 6148353.881728973)
1852110521,18521,10521,3415,2465,4,427560,POINT (609634.2018876849 6391346.552827927),POINT (706061.9580562271 6212775.656382873)
1852110821,18521,10821,3415,8177,1,430575,POINT (609634.2018876849 6391346.552827927),POINT (685058.3629236571 6138265.062313536)
1852111120,18521,11120,3415,76412,1,265038,POINT (609634.2018876849 6391346.552827927),POINT (398432.2411582735 6423719.024001375)
1852111521,18521,11521,3415,5039,1,177340,POINT (609634.2018876849 6391346.552827927),POINT (481314.2457502442 6419794.239705266)
1852111937,18521,11937,3415,583,1,209035,POINT (609634.2018876849 6391346.552827927),POINT (451400.1504183176 6417146.538382174)
1852112320,18521,12320,3415,24406,3,310153,POINT (609634.2018876849 6391346.552827927),POINT (378827.4881471876 6333913.219373153)
1852112421,18521,12421,3415,16756,1,238913,POINT (609634.2018876849 6391346.552827927),POINT (439932.1564416874 6381387.888885491)
1852112622,18521,12622,3415,1781,1,291510,POINT (609634.2018876849 6391346.552827927),POINT (393905.5231585477 6385209.225305676)
1852112797,18521,12797,3415,779,3,199689,POINT (609634.2018876849 6391346.552827927),POINT (462892.0571426523 6412659.620879885)
1852113220,18521,13220,3415,64465,2,230001,POINT (609634.2018876849 6391346.552827927),POINT (636661.5683717782 6578777.675353965)
1852113521,18521,13521,3415,3788,2,179775,POINT (609634.2018876849 6391346.552827927),POINT (644740.8046339573 6505804.0419)
1852113830,18521,13830,3415,295,5,275757,POINT (609634.2018876849 6391346.552827927),POINT (725444.4815619707 6495572.58351812)
1852113836,18521,13836,3415,3363,1,227640,POINT (609634.2018876849 6391346.552827927),POINT (639022.439050885 6576767.787129497)
1852114621,18521,14621,3415,1609,1,481446,POINT (609634.2018876849 6391346.552827927),POINT (798650.018294757 6314206.380627745)
1852115120,18521,15120,3415,104011,8,321726,POINT (609634.2018876849 6391346.552827927),POINT (410765.2865832467 6526683.944983927)
1852116220,18521,16220,3415,36743,3,297652,POINT (609634.2018876849 6391346.552827927),POINT (526358.5499632334 6200292.109874669)
1852116421,18521,16421,3415,10166,1,337816,POINT (609634.2018876849 6391346.552827927),POINT (534837.1989801188 6167194.584904742)
1852117220,18521,17220,3415,41974,4,303300,POINT (609634.2018876849 6391346.552827927),POINT (404000.1472399235 6319963.324545297)
1852117321,18521,17321,3415,17174,1,340509,POINT (609634.2018876849 6391346.552827927),POINT (387010.9538811051 6289104.708993559)
1852119220,18521,19220,3415,25477,1,384705,POINT (609634.2018876849 6391346.552827927),POINT (743905.4063065499 6319913.058989554)
1852119790,18521,19790,3415,1694,1,297593,POINT (609634.2018876849 6391346.552827927),POINT (674579.0466525997 6335088.438625429)
1869510320,18695,10320,450,62590,1,444965,POINT (571764.1827419837 6473080.852552598),POINT (687553.5499826567 6136432.37380928)
1869510321,18695,10321,450,27471,4,443946,POINT (571764.1827419837 6473080.852552598),POINT (690360.4399311694 6148353.881728973)
1869510524,18695,10524,450,9277,3,448645,POINT (571764.1827419837 6473080.852552598),POINT (688889.8077629332 6131313.453030547)
1869510832,18695,10832,450,1703,4,441120,POINT (571764.1827419837 6473080.852552598),POINT (683891.7029303843 6137429.458954087)
1869510973,18695,10973,450,1551,7,461838,POINT (571764.1827419837 6473080.852552598),POINT (701577.6802312545 6137013.566331055)
1869511120,18695,11120,450,76412,8,209218,POINT (571764.1827419837 6473080.852552598),POINT (398432.2411582735 6423719.024001375)
1869511621,18695,11621,450,2853,1,182622,POINT (571764.1827419837 6473080.852552598),POINT (414734.1139299477 6466316.903838689)
1869511695,18695,11695,450,1111,7,1145,POINT (571764.1827419837 6473080.852552598),POINT (571384.1367801171 6472379.176419899)
1869511827,18695,11827,450,1094,1,172998,POINT (571764.1827419837 6473080.852552598),POINT (442773.6842383479 6418021.751982008)
1869511830,18695,11830,450,1718,2,214352,POINT (571764.1827419837 6473080.852552598),POINT (396454.2023556089 6420742.495662917)
1869511954,18695,11954,450,42,3,178481,POINT (571764.1827419837 6473080.852552598),POINT (447411.7633839012 6406508.971664336)
1869512421,18695,12421,450,16756,4,199924,POINT (571764.1827419837 6473080.852552598),POINT (439932.1564416874 6381387.888885491)
1869513220,18695,13220,450,64465,3,147031,POINT (571764.1827419837 6473080.852552598),POINT (636661.5683717782 6578777.675353965)
1869513836,18695,13836,450,3363,1,144670,POINT (571764.1827419837 6473080.852552598),POINT (639022.439050885 6576767.787129497)
1869515120,18695,15120,450,104011,6,205964,POINT (571764.1827419837 6473080.852552598),POINT (410765.2865832467 6526683.944983927)
1872110321,18721,10321,687,27471,5,384621,POINT (577045.8680086507 6414382.884758662),POINT (690360.4399311694 6148353.881728973)
1872113220,18721,13220,687,64465,2,203270,POINT (577045.8680086507 6414382.884758662),POINT (636661.5683717782 6578777.675353965)
1872115120,18721,15120,687,104011,2,273809,POINT (577045.8680086507 6414382.884758662),POINT (410765.2865832467 6526683.944983927)
1872210320,18722,10320,2712,62590,2,429165,POINT (645450.8099012626 6472100.820481524),POINT (687553.5499826567 6136432.37380928)
1872210321,18722,10321,2712,27471,1,415799,POINT (645450.8099012626 6472100.820481524),POINT (690360.4399311694 6148353.881728973)
1872211120,18722,11120,2712,76412,1,290267,POINT (645450.8099012626 6472100.820481524),POINT (398432.2411582735 6423719.024001375)
1872211929,18722,11929,2712,197,1,188853,POINT (645450.8099012626 6472100.820481524),POINT (475223.5389074319 6470202.532798264)
1872212320,18722,12320,2712,24406,1,376329,POINT (645450.8099012626 6472100.820481524),POINT (378827.4881471876 6333913.219373153)
1872212421,18722,12421,2712,16756,5,280973,POINT (645450.8099012626 6472100.820481524),POINT (439932.1564416874 6381387.888885491)
1872213220,18722,13220,2712,64465,16,134792,POINT (645450.8099012626 6472100.820481524),POINT (636661.5683717782 6578777.675353965)
1872213521,18722,13521,2712,3788,6,50004,POINT (645450.8099012626 6472100.820481524),POINT (644740.8046339573 6505804.0419)
1872213522,18722,13522,2712,7235,2,106462,POINT (645450.8099012626 6472100.820481524),POINT (617966.4689693986 6548396.300525547)
1872213831,18722,13831,2712,321,7,83289,POINT (645450.8099012626 6472100.820481524),POINT (693158.8076556019 6516142.063740343)
1872213832,18722,13832,2712,359,8,33059,POINT (645450.8099012626 6472100.820481524),POINT (671145.4926904192 6482216.008420627)
1872213836,18722,13836,2712,3363,4,132431,POINT (645450.8099012626 6472100.820481524),POINT (639022.439050885 6576767.787129497)
1872215120,18722,15120,2712,104011,1,272264,POINT (645450.8099012626 6472100.820481524),POINT (410765.2865832467 6526683.944983927)
1872216521,18722,16521,2712,20239,5,442443,POINT (645450.8099012626 6472100.820481524),POINT (555018.4629707721 6153245.870032378)
1872216826,18722,16826,2712,1277,3,404189,POINT (645450.8099012626 6472100.820481524),POINT (518758.2274975802 6179769.018728982)
1872217623,18722,17623,2712,1124,1,412161,POINT (645450.8099012626 6472100.820481524),POINT (377145.9912527402 6303816.161229277)
1872219790,18722,19790,2712,1694,1,221819,POINT (645450.8099012626 6472100.820481524),POINT (674579.0466525997 6335088.438625429)
1872219821,18722,19821,2712,674,1,237160,POINT (645450.8099012626 6472100.820481524),POINT (797004.6397060379 6362911.437182968)
1872311821,18723,11821,1037,115,1,69890,POINT (583392.6770544995 6442939.625117783),POINT (548875.6589802945 6434372.520284578)
