CCOMP96,CCOMP04,REG96A04,MODIF96A04
110268027,110268027,0,SIN MODIFICACION
110268028,110268028,0,SIN MODIFICACION
110268029,110268029,0,SIN MODIFICACION
110268030,110268030,0,SIN MODIFICACION
110268031,110268031,0,SIN MODIFICACION
110268033,110268033,1,PARTICION
110268034,110268034,0,SIN MODIFICACION
110268005,110268035,1,PARTICION
110268005,110268036,1,PARTICION
110268005,110268037,1,PARTICION
110268005,110268038,1,PARTICION
110268005,110268039,1,PARTICION
110268005,110268040,1,PARTICION
110268005,110268041,1,PARTICION
110268005,110268042,1,PARTICION
110268005,110268043,1,PARTICION
110268005,110268044,1,PARTICION
110268005,110268045,1,PARTICION
110268005,110268046,1,PARTICION
110268005,110268047,1,PARTICION
110268005,110268048,1,PARTICION
110268005,110268049,1,PARTICION
110268033,110268050,1,PARTICION
110268033,110268051,1,PARTICION
110268033,110268052,1,PARTICION
110268033,110268053,1,PARTICION
110268501,110268501,0,SIN MODIFICACION
110268502,110268502,0,SIN MODIFICACION
110316011,110316011,0,SIN MODIFICACION
110316012,110316012,0,SIN MODIFICACION
110316013,110316013,0,SIN MODIFICACION
110316014,110316014,0,SIN MODIFICACION
110316015,110316015,0,SIN MODIFICACION
110316016,110316016,0,SIN MODIFICACION
110316401,110316401,0,SIN MODIFICACION
110319011,110319012,1,PARTICION
110319011,110319013,1,PARTICION
110319011,110319015,1,PARTICION
110319011,110319800,1,PARTICION
110319011,110319801,1,PARTICION
110320015,110320015,0,SIN MODIFICACION
110320014,110320800,1,PARTICION
110320014,110320801,1,PARTICION
110320014,110320802,1,PARTICION
110328009,110328009,0,SIN MODIFICACION
110328010,110328010,0,SIN MODIFICACION
110328011,110328011,0,SIN MODIFICACION
110328014,110328014,0,SIN MODIFICACION
110328015,110328015,0,SIN MODIFICACION
110328016,110328016,0,SIN MODIFICACION
110328012,110328036,1,PARTICION
110328012,110328037,1,PARTICION
110328012,110328038,1,PARTICION
110328012,110328039,1,PARTICION
110328013,110328040,1,PARTICION
110328013,110328041,1,PARTICION
110328035,110328042,1,PARTICION
110328035,110328043,1,PARTICION
110328035,110328044,1,PARTICION
110328013,110328404,1,PARTICION
110333014,110333014,0,SIN MODIFICACION
110333015,110333015,0,SIN MODIFICACION
110333016,110333016,0,SIN MODIFICACION
110333017,110333017,0,SIN MODIFICACION
110338021,110338021,0,SIN MODIFICACION
110338024,110338024,0,SIN MODIFICACION
110338025,110338025,0,SIN MODIFICACION
110338026,110338026,0,SIN MODIFICACION
110338027,110338027,0,SIN MODIFICACION
110338028,110338028,0,SIN MODIFICACION
110338029,110338029,0,SIN MODIFICACION
110338030,110338030,0,SIN MODIFICACION
110419012,110419013,1,PARTICION
110419012,110419014,1,PARTICION
110428001,110428001,0,SIN MODIFICACION
110428002,110428002,0,SIN MODIFICACION
110428003,110428003,0,SIN MODIFICACION
110428004,110428004,0,SIN MODIFICACION
110428005,110428005,0,SIN MODIFICACION
110428037,110428037,0,SIN MODIFICACION
110428036,110428038,1,PARTICION
110428036,110428039,1,PARTICION
110438036,110438036,0,SIN MODIFICACION
110438037,110438037,0,SIN MODIFICACION
110438038,110438038,0,SIN MODIFICACION
110438039,110438040,1,PARTICION
110438039,110438041,1,PARTICION
110519016,110519800,1,PARTICION
110519016,110519801,1,PARTICION
110538011,110538011,0,SIN MODIFICACION
110538012,110538012,0,SIN MODIFICACION
110538013,110538013,2,FUSION
110538014,110538014,0,SIN MODIFICACION
110538015,110538015,0,SIN MODIFICACION
110538016,110538016,0,SIN MODIFICACION
110538110,110538110,0,SIN MODIFICACION
110538210,110538210,0,SIN MODIFICACION
110538401,110538401,0,SIN MODIFICACION
110538402,110538402,0,SIN MODIFICACION
110538403,110538403,0,SIN MODIFICACION
110538900,110538013,2,FUSION
111001001,111001001,0,SIN MODIFICACION
111001002,111001002,0,SIN MODIFICACION
111001003,111001003,0,SIN MODIFICACION
111001005,111001005,0,SIN MODIFICACION
111001006,111001006,0,SIN MODIFICACION
111001007,111001007,0,SIN MODIFICACION
111001008,111001008,0,SIN MODIFICACION
111001004,111001800,1,PARTICION
111001004,111001801,1,PARTICION
111001004,111001802,1,PARTICION
111002001,111002001,0,SIN MODIFICACION
111002002,111002002,0,SIN MODIFICACION
111002003,111002003,0,SIN MODIFICACION
111002004,111002004,0,SIN MODIFICACION
111002005,111002005,0,SIN MODIFICACION
111002006,111002006,0,SIN MODIFICACION
111002007,111002007,0,SIN MODIFICACION
111002008,111002008,0,SIN MODIFICACION
111002009,111002009,0,SIN MODIFICACION
111002010,111002800,1,PARTICION
111002010,111002801,1,PARTICION
111002011,111002802,1,PARTICION
111002011,111002803,1,PARTICION
111003001,111003001,0,SIN MODIFICACION
111003003,111003003,0,SIN MODIFICACION
111003004,111003004,0,SIN MODIFICACION
111003005,111003005,0,SIN MODIFICACION
111003006,111003006,0,SIN MODIFICACION
111003007,111003007,0,SIN MODIFICACION
111004001,111004001,0,SIN MODIFICACION
111004002,111004002,0,SIN MODIFICACION
111004003,111004003,0,SIN MODIFICACION
111004004,111004004,0,SIN MODIFICACION
111004005,111004005,0,SIN MODIFICACION
111004006,111004006,0,SIN MODIFICACION
111004007,111004007,0,SIN MODIFICACION
111004008,111004008,0,SIN MODIFICACION
111005001,111005001,0,SIN MODIFICACION
111005002,111005002,0,SIN MODIFICACION
111005003,111005003,0,SIN MODIFICACION
111005004,111005004,0,SIN MODIFICACION
111005005,111005005,0,SIN MODIFICACION
111005006,111005006,0,SIN MODIFICACION
111005007,111005007,0,SIN MODIFICACION
111005008,111005008,0,SIN MODIFICACION
111005009,111005009,0,SIN MODIFICACION
111005010,111005010,0,SIN MODIFICACION
111005500,111005500,0,SIN MODIFICACION
111005011,111005800,1,PARTICION
111005011,111005801,1,PARTICION
111008001,111008001,0,SIN MODIFICACION
111008002,111008002,0,SIN MODIFICACION
111008003,111008003,0,SIN MODIFICACION
111008004,111008004,0,SIN MODIFICACION
111008005,111008005,0,SIN MODIFICACION
111008006,111008006,0,SIN MODIFICACION
111008007,111008007,0,SIN MODIFICACION
111008008,111008008,0,SIN MODIFICACION
111008009,111008009,0,SIN MODIFICACION
111010001,111010001,0,SIN MODIFICACION
111010002,111010002,0,SIN MODIFICACION
111010003,111010003,0,SIN MODIFICACION
111010004,111010004,0,SIN MODIFICACION
111010005,111010005,0,SIN MODIFICACION
111010006,111010006,0,SIN MODIFICACION
111010007,111010007,0,SIN MODIFICACION
111010008,111010008,0,SIN MODIFICACION
111010009,111010009,0,SIN MODIFICACION
111010010,111010010,0,SIN MODIFICACION
111010011,111010011,0,SIN MODIFICACION
111010012,111010012,0,SIN MODIFICACION
111010013,111010013,0,SIN MODIFICACION
111010014,111010014,0,SIN MODIFICACION
111012001,111012001,0,SIN MODIFICACION
111012002,111012002,0,SIN MODIFICACION
111012003,111012003,0,SIN MODIFICACION
111012004,111012004,0,SIN MODIFICACION
111012005,111012005,0,SIN MODIFICACION
111012006,111012006,0,SIN MODIFICACION
111012007,111012007,0,SIN MODIFICACION
111012008,111012008,0,SIN MODIFICACION
111012009,111012009,0,SIN MODIFICACION
111012010,111012010,0,SIN MODIFICACION
111012011,111012011,0,SIN MODIFICACION
111012012,111012012,0,SIN MODIFICACION
111012013,111012013,0,SIN MODIFICACION
111012014,111012014,0,SIN MODIFICACION
111012015,111012015,0,SIN MODIFICACION
111012016,111012016,0,SIN MODIFICACION
111013001,111013001,0,SIN MODIFICACION
111013002,111013002,0,SIN MODIFICACION
111013003,111013003,0,SIN MODIFICACION
111013004,111013004,0,SIN MODIFICACION
111013005,111013005,0,SIN MODIFICACION
111013006,111013006,0,SIN MODIFICACION
111013007,111013007,0,SIN MODIFICACION
111013008,111013008,0,SIN MODIFICACION
111013009,111013009,0,SIN MODIFICACION
111013010,111013010,0,SIN MODIFICACION
111013011,111013011,0,SIN MODIFICACION
111013012,111013012,0,SIN MODIFICACION
111013013,111013013,0,SIN MODIFICACION
111013014,111013014,0,SIN MODIFICACION
111013015,111013015,0,SIN MODIFICACION
111015001,111015001,0,SIN MODIFICACION
111015002,111015002,0,SIN MODIFICACION
111015003,111015003,0,SIN MODIFICACION
111015004,111015004,0,SIN MODIFICACION
111015005,111015005,0,SIN MODIFICACION
111015006,111015006,0,SIN MODIFICACION
111015007,111015007,0,SIN MODIFICACION
111016001,111016001,0,SIN MODIFICACION
111016002,111016002,0,SIN MODIFICACION
111016003,111016003,0,SIN MODIFICACION
111016004,111016004,0,SIN MODIFICACION
111016006,111016006,0,SIN MODIFICACION
111016007,111016007,0,SIN MODIFICACION
111016005,111016008,1,PARTICION
111016005,111016009,1,PARTICION
111017002,111017002,0,SIN MODIFICACION
111017003,111017003,0,SIN MODIFICACION
111017004,111017004,0,SIN MODIFICACION
111017006,111017006,0,SIN MODIFICACION
111017001,111017007,1,PARTICION
111017001,111017008,1,PARTICION
111017005,111017800,0,SIN MODIFICACION
111018001,111018001,0,SIN MODIFICACION
111018004,111018004,0,SIN MODIFICACION
111018005,111018005,0,SIN MODIFICACION
111018008,111018008,0,SIN MODIFICACION
111018009,111018009,0,SIN MODIFICACION
111018010,111018010,0,SIN MODIFICACION
111018011,111018011,0,SIN MODIFICACION
111018012,111018013,1,PARTICION
111018012,111018014,1,PARTICION
111019002,111019002,0,SIN MODIFICACION
111019003,111019003,0,SIN MODIFICACION
111019004,111019004,0,SIN MODIFICACION
111019005,111019005,0,SIN MODIFICACION
111019006,111019006,0,SIN MODIFICACION
111019007,111019007,0,SIN MODIFICACION
111019008,111019008,0,SIN MODIFICACION
111019009,111019009,0,SIN MODIFICACION
111020001,111020001,0,SIN MODIFICACION
111020002,111020002,0,SIN MODIFICACION
111020003,111020003,0,SIN MODIFICACION
111020004,111020004,0,SIN MODIFICACION
111020005,111020005,0,SIN MODIFICACION
111020006,111020006,0,SIN MODIFICACION
111020007,111020007,0,SIN MODIFICACION
111020008,111020008,0,SIN MODIFICACION
111020009,111020009,0,SIN MODIFICACION
111020010,111020010,0,SIN MODIFICACION
111020011,111020011,0,SIN MODIFICACION
111020012,111020012,0,SIN MODIFICACION
111020013,111020013,0,SIN MODIFICACION
111028001,111028001,0,SIN MODIFICACION
111028002,111028002,0,SIN MODIFICACION
111028003,111028003,0,SIN MODIFICACION
111028004,111028004,0,SIN MODIFICACION
111028005,111028005,0,SIN MODIFICACION
111028006,111028006,0,SIN MODIFICACION
111028007,111028007,0,SIN MODIFICACION
111028008,111028008,0,SIN MODIFICACION
111028009,111028009,0,SIN MODIFICACION
111031001,111031001,0,SIN MODIFICACION
111031002,111031002,0,SIN MODIFICACION
111031006,111031006,0,SIN MODIFICACION
111031003,111031007,1,PARTICION
111031003,111031800,1,PARTICION
111031003,111031801,1,PARTICION
111032001,111032001,0,SIN MODIFICACION
111032002,111032002,0,SIN MODIFICACION
111032003,111032003,0,SIN MODIFICACION
111032004,111032004,0,SIN MODIFICACION
111032005,111032005,0,SIN MODIFICACION
111032007,111032007,0,SIN MODIFICACION
111059001,111059001,0,SIN MODIFICACION
111059002,111059002,0,SIN MODIFICACION
111059003,111059003,0,SIN MODIFICACION
111059004,111059004,0,SIN MODIFICACION
111059005,111059005,0,SIN MODIFICACION
111059006,111059006,0,SIN MODIFICACION
111059007,111059007,0,SIN MODIFICACION
111059008,111059008,0,SIN MODIFICACION
111059009,111059009,0,SIN MODIFICACION
111059010,111059010,0,SIN MODIFICACION
111060001,111060001,0,SIN MODIFICACION
111060002,111060002,0,SIN MODIFICACION
111060003,111060003,0,SIN MODIFICACION
111060004,111060004,0,SIN MODIFICACION
111060005,111060005,0,SIN MODIFICACION
111060006,111060006,0,SIN MODIFICACION
111060007,111060007,0,SIN MODIFICACION
111060008,111060008,0,SIN MODIFICACION
111060009,111060009,0,SIN MODIFICACION
111060010,111060010,0,SIN MODIFICACION
111060011,111060011,0,SIN MODIFICACION
111061001,111061001,0,SIN MODIFICACION
111061002,111061002,0,SIN MODIFICACION
111061003,111061003,0,SIN MODIFICACION
111061005,111061005,0,SIN MODIFICACION
111061008,111061008,1,PARTICION
111061010,111061010,0,SIN MODIFICACION
111061009,111061012,1,PARTICION
111061009,111061013,1,PARTICION
111061009,111061014,1,PARTICION
111061007,111061015,1,PARTICION
111061007,111061016,1,PARTICION
111061008,111061017,1,PARTICION
111061008,111061018,1,PARTICION
111061009,111061800,1,PARTICION
111061008,111061801,1,PARTICION
111062002,111062002,0,SIN MODIFICACION
111062003,111062003,0,SIN MODIFICACION
111062004,111062004,0,SIN MODIFICACION
111062005,111062005,0,SIN MODIFICACION
111062006,111062006,0,SIN MODIFICACION
111062007,111062007,0,SIN MODIFICACION
111062008,111062008,0,SIN MODIFICACION
111062001,111062800,1,PARTICION
111062001,111062801,1,PARTICION
111062001,111062802,1,PARTICION
111069002,111069002,0,SIN MODIFICACION
111069003,111069003,0,SIN MODIFICACION
111069004,111069004,0,SIN MODIFICACION
111069006,111069006,0,SIN MODIFICACION
111069009,111069009,0,SIN MODIFICACION
111069011,111069011,0,SIN MODIFICACION
111069012,111069012,0,SIN MODIFICACION
111069013,111069013,0,SIN MODIFICACION
111069014,111069014,0,SIN MODIFICACION
111069015,111069015,0,SIN MODIFICACION
111069016,111069016,0,SIN MODIFICACION
111069018,111069018,0,SIN MODIFICACION
111069005,111069019,1,PARTICION
111069005,111069020,1,PARTICION
111069005,111069021,1,PARTICION
111069008,111069024,1,PARTICION
111069017,111069800,1,PARTICION
111069017,111069801,1,PARTICION
111069017,111069802,1,PARTICION
111069017,111069803,1,PARTICION
111069008,111069804,1,PARTICION
111073002,111073002,0,SIN MODIFICACION
111073003,111073003,0,SIN MODIFICACION
111073004,111073004,0,SIN MODIFICACION
111073005,111073005,0,SIN MODIFICACION
111073006,111073006,0,SIN MODIFICACION
111073007,111073007,0,SIN MODIFICACION
111073008,111073008,0,SIN MODIFICACION
111073009,111073009,0,SIN MODIFICACION
111073010,111073010,0,SIN MODIFICACION
111073011,111073011,0,SIN MODIFICACION
111073012,111073012,0,SIN MODIFICACION
111073014,111073014,0,SIN MODIFICACION
111073015,111073015,0,SIN MODIFICACION
111073017,111073017,0,SIN MODIFICACION
111073018,111073018,0,SIN MODIFICACION
111073019,111073019,0,SIN MODIFICACION
111073020,111073021,2,FUSION
111073021,111073021,2,FUSION
111073016,111073022,1,PARTICION
111073016,111073023,1,PARTICION
111074001,111074001,0,SIN MODIFICACION
111074003,111074003,0,SIN MODIFICACION
111074002,111074800,1,PARTICION
111074002,111074801,1,PARTICION
111076001,111076001,0,SIN MODIFICACION
111076003,111076003,0,SIN MODIFICACION
111076004,111076004,0,SIN MODIFICACION
111076005,111076005,0,SIN MODIFICACION
111076006,111076007,1,PARTICION
111076006,111076008,1,PARTICION
111078001,111078001,0,SIN MODIFICACION
111078002,111078002,0,SIN MODIFICACION
111078003,111078003,0,SIN MODIFICACION
111078004,111078004,0,SIN MODIFICACION
111078005,111078005,0,SIN MODIFICACION
111078007,111078007,0,SIN MODIFICACION
111078008,111078008,0,SIN MODIFICACION
111078009,111078009,0,SIN MODIFICACION
111078012,111078012,0,SIN MODIFICACION
111078013,111078013,0,SIN MODIFICACION
111078017,111078017,0,SIN MODIFICACION
111078018,111078018,0,SIN MODIFICACION
111078019,111078019,0,SIN MODIFICACION
111078020,111078803,2,FUSION
111078006,111078021,1,PARTICION
111078006,111078022,1,PARTICION
111078015,111078800,1,PARTICION
111078015,111078801,1,PARTICION
111078014,111078802,0,SIN MODIFICACION
111078010,111078803,2,FUSION
111079002,111079002,0,SIN MODIFICACION
111079004,111079004,0,SIN MODIFICACION
111079005,111079005,0,SIN MODIFICACION
111079006,111079006,0,SIN MODIFICACION
111079007,111079007,0,SIN MODIFICACION
111079008,111079008,0,SIN MODIFICACION
111079010,111079010,0,SIN MODIFICACION
111079012,111079012,0,SIN MODIFICACION
111079013,111079013,0,SIN MODIFICACION
111079014,111079014,0,SIN MODIFICACION
111079015,111079015,0,SIN MODIFICACION
111079011,111079800,1,PARTICION
111079011,111079801,1,PARTICION
111079011,111079802,1,PARTICION
111079011,111079803,1,PARTICION
111079011,111079804,1,PARTICION
111080001,111080001,0,SIN MODIFICACION
111080002,111080002,0,SIN MODIFICACION
111081001,111081001,0,SIN MODIFICACION
111081003,111081800,2,FUSION
111081004,111081004,0,SIN MODIFICACION
111081002,111081800,2,FUSION
111082001,111082001,0,SIN MODIFICACION
111082002,111082002,0,SIN MODIFICACION
111082003,111082003,0,SIN MODIFICACION
111082004,111082004,0,SIN MODIFICACION
111083001,111083001,0,SIN MODIFICACION
111083002,111083002,0,SIN MODIFICACION
111083005,111083005,0,SIN MODIFICACION
111083006,111083006,0,SIN MODIFICACION
111083008,111083010,1,PARTICION
111083008,111083800,1,PARTICION
111084001,111084001,0,SIN MODIFICACION
111084002,111084002,0,SIN MODIFICACION
111085001,111085001,0,SIN MODIFICACION
111085003,111085003,0,SIN MODIFICACION
111085004,111085004,0,SIN MODIFICACION
111085005,111085005,0,SIN MODIFICACION
111083007,111085400,0,SIN MODIFICACION
111085002,111085800,1,PARTICION
111086003,111086003,0,SIN MODIFICACION
111086004,111086004,0,SIN MODIFICACION
111086005,111086005,0,SIN MODIFICACION
111086008,111086008,0,SIN MODIFICACION
111086009,111086009,0,SIN MODIFICACION
111086011,111086015,1,PARTICION
111086011,111086016,1,PARTICION
111086010,111086800,0,SIN MODIFICACION
111086002,111086801,1,PARTICION
111086002,111086802,1,PARTICION
111086002,111086803,1,PARTICION
111086002,111086804,1,PARTICION
111086002,111086805,1,PARTICION
111086002,111086806,1,PARTICION
111087002,111087002,0,SIN MODIFICACION
111087003,111087003,0,SIN MODIFICACION
111087004,111087004,0,SIN MODIFICACION
111087005,111087005,0,SIN MODIFICACION
111087006,111087006,0,SIN MODIFICACION
111087009,111087804,2,FUSION
111087010,111087010,0,SIN MODIFICACION
111087011,111087011,1,PARTICION
111087013,111087013,0,SIN MODIFICACION
111087014,111087014,0,SIN MODIFICACION
111087001,111087800,1,PARTICION
111087001,111087801,1,PARTICION
111087001,111087802,1,PARTICION
111087001,111087803,1,PARTICION
111087008,111087804,2,FUSION
111087001,111087805,1,PARTICION
111088001,111088001,0,SIN MODIFICACION
111088002,111088002,0,SIN MODIFICACION
111088003,111088003,0,SIN MODIFICACION
111089005,111089813,2,FUSION
111089006,111089006,0,SIN MODIFICACION
111089008,111089008,0,SIN MODIFICACION
111089009,111089009,0,SIN MODIFICACION
111089010,111089010,0,SIN MODIFICACION
111089013,111089013,0,SIN MODIFICACION
111089014,111089014,0,SIN MODIFICACION
111089016,111089016,0,SIN MODIFICACION
111089017,111089017,0,SIN MODIFICACION
111089019,111089019,0,SIN MODIFICACION
111089020,111089020,0,SIN MODIFICACION
111089025,111089025,0,SIN MODIFICACION
111089026,111089026,0,SIN MODIFICACION
111089027,111089027,0,SIN MODIFICACION
111089028,111089028,0,SIN MODIFICACION
111089030,111089800,2,FUSION
111089023,111089031,1,PARTICION
111089023,111089032,1,PARTICION
111089023,111089036,1,PARTICION
111089023,111089037,1,PARTICION
111089023,111089038,1,PARTICION
111089023,111089039,1,PARTICION
111089023,111089040,1,PARTICION
111089023,111089041,1,PARTICION
111089023,111089042,1,PARTICION
111089015,111089043,1,PARTICION
111089021,111089046,0,SIN MODIFICACION
111089018,111089047,1,PARTICION
111089018,111089048,1,PARTICION
111087011,111089401,1,PARTICION
111089029,111089800,2,FUSION
111089023,111089802,1,PARTICION
111089023,111089803,1,PARTICION
111089023,111089804,1,PARTICION
111089023,111089805,1,PARTICION
111089023,111089806,1,PARTICION
111089023,111089807,1,PARTICION
111089023,111089808,1,PARTICION
111089023,111089809,1,PARTICION
111089023,111089810,1,PARTICION
111089007,111089811,1,PARTICION
111089007,111089812,1,PARTICION
